year,qm48,alex_mlv_m_qm48_na_na,broc_mlv_m_qm48_na_na,ogde_mlv_m_qm48_na_na,card_mlv_m_qm48_na_na,irhw_mlv_m_qm48_na_na,irtw_mlv_m_qm48_na_na,morr_mlv_m_qm48_na_na,intw_mlv_m_qm48_na_na,corn_mlv_m_qm48_na_na,summ_mlv_m_qm48_na_na,lstd_mlv_m_qm48_na_na,sahw_mlv_m_qm48_na_na,ptcl_mlv_m_qm48_na_na,jty1_mlv_m_qm48_na_na,vare_mlv_m_qm48_na_na,sorl_mlv_m_qm48_na_na,lspr_mlv_m_qm48_na_na,triv_mlv_m_qm48_na_na,bati_mlv_m_qm48_na_na,stl_tde_m_qm48_na_na,lebe_mlv_m_qm48_na_na,stla_mlv_m_qm48_na_na,mask_mlv_m_qm48_na_na,dpmi_flw_cms_qm48_na_na,rich_flw_cms_qm48_na_na,stmc_flw_cms_qm48_na_na,stfr_flw_cms_qm48_na_na,ogde_rgh_xx_qm48_na_na,card_rgh_xx_qm48_na_na,irhw_rgh_xx_qm48_na_na,irtw_rgh_xx_qm48_na_na,morr_rgh_xx_qm48_na_na,corn_rgh_xx_qm48_na_na,summ_rgh_xx_qm48_na_na,jty1_rgh_xx_qm48_na_na,vare_rgh_xx_qm48_na_na,sorl_rgh_xx_qm48_na_na,triv_rgh_xx_qm48_na_na,lspr_rgh_xx_qm48_na_na,bati_rgh_xx_qm48_na_na,intw_rgh_xx_qm48_na_na,eri_flw_cms_qm48_na_spinup,ont_nbs_cms_qm48_na_spinup,ont_mlv_m_qm48_na_spinup,slon_flw_cms_qm48_na_spinup,ont_flw_cms_qm48_na_flmt,ont_flw_cms_qm48_na_ilmt,ont_flw_cms_qm48_na_jlmt,ont_flw_cms_qm48_na_llmt,ont_flw_cms_qm48_na_mlmt,ont_flw_cms_qm48_na_plan,ont_flw_cms_qm48_na_rcmean,ont_blv_m_qm48_na_na,ont_mlv_m_qm48_na_na,ont_elv_m_qm48_na_na,ont_nts_cms_qm48_na_na,ont_sym_xx_qm48_na_na,ont_nts_cms_qm48_na_yravg,lstd_rgh_xx_qm48_na_na,sahw_rgh_xx_qm48_na_na,ptcl_rgh_xx_qm48_na_na,slon_flw_cms_qm48_na_na,eri_flw_cms_qm48_na_na,ont_nbs_cms_qm48_na_na,stl_ics_xx_qm48_na_na,na_fst_xx_qm48_na_na
1900,11,74.48,74.35,74.3,73.75,73.35,73.32,72.83,48.24,47.33,46.9,72.43,72.35,20.94,5.93,5.19,4.26,4.03,3.51,2.82,0.0421,20.94,4.73,4.03,1070.0,242.0,558.0,227.0,1.208,1.266,1.532,1.515,1.727,1.853,2.054,1.067,1.047,0.986,0.987,1.027,0.961,1.121,6050,-40,74.62,540,9690.0,7320.0,0.0,9260.0,6260.0,6620.0,6620.0,74.63,74.62,74.61,6010,RC,6764.0,1.821,1.825,1.072,540.0,6050.0,-40,2.0,1.0
1900,12,74.51,74.42,74.38,73.93,73.76,73.71,73.41,48.15,47.32,46.92,73.09,73.03,20.82,5.71,4.99,4.23,3.87,3.61,2.99,-0.0415,20.82,4.55,3.87,766.0,343.0,758.0,498.0,0.959,1.051,1.079,1.108,1.221,1.858,2.211,1.047,1.033,1.009,1.045,0.994,1.074,1.103,6060,2160,74.63,370,9760.0,8220.0,0.0,9190.0,6430.0,6520.0,6520.0,74.61,74.63,74.66,8220,RC,6691.0,1.327,1.334,1.062,370.0,6060.0,2160,2.0,1.0
1900,13,74.59,74.5,74.46,74.04,73.88,73.86,73.67,48.11,47.13,46.86,73.48,73.44,21.24,6.54,5.87,5.05,4.83,4.48,3.68,0.0381,21.24,5.2,4.83,1458.0,594.0,1515.0,451.0,0.913,0.972,0.992,0.984,0.998,1.436,1.798,1.022,1.019,1.0,1.015,1.018,1.005,1.054,6150,3490,74.71,1560,9930.0,0.0,0.0,8270.0,5240.0,6710.0,6710.0,74.66,74.71,74.76,9640,RC,6706.0,1.015,1.017,1.04,1560.0,6150.0,3490,0.0,1.0
1900,14,74.7,74.61,74.57,74.16,74.01,73.98,73.8,48.13,46.95,46.7,73.65,73.61,21.39,6.48,5.75,4.84,4.69,4.21,3.38,-0.0427,21.39,5.43,4.69,1613.0,685.0,1326.0,208.0,0.803,0.882,0.904,0.905,0.916,1.073,1.049,0.969,0.962,0.944,0.948,0.999,0.932,1.019,6020,3730,74.81,1980,9440.0,0.0,0.0,8470.0,4820.0,7000.0,7000.0,74.76,74.81,74.85,9750,RC,6751.0,0.905,0.904,1.013,1980.0,6020.0,3730,0.0,1.0
1900,15,74.75,74.65,74.6,74.16,73.99,73.96,73.77,48.17,46.91,46.64,73.59,73.55,21.58,6.93,6.23,5.3,4.95,4.58,3.72,0.0361,21.58,5.72,4.95,1958.0,758.0,890.0,101.0,0.941,0.962,0.975,0.97,0.972,0.992,0.812,1.0,1.011,1.019,1.004,1.021,0.989,1.006,5950,2920,74.88,2410,9160.0,0.0,0.0,8560.0,4390.0,7190.0,7190.0,74.85,74.88,74.91,8870,RC,6755.0,0.968,0.967,1.012,2410.0,5950.0,2920,0.0,1.0
1900,16,74.79,74.69,74.64,74.19,74.03,74.01,73.8,48.16,46.89,46.64,73.62,73.6,21.83,7.54,6.93,5.93,5.44,5.14,4.2,-0.0401,21.83,6.1,5.44,2927.0,819.0,1280.0,110.0,0.936,0.972,0.973,0.964,0.974,0.954,0.8,1.025,1.046,1.063,1.036,1.016,1.046,0.996,6060,1530,74.92,3200,8970.0,0.0,0.0,8610.0,3600.0,7250.0,7250.0,74.91,74.92,74.92,7590,RC,6751.0,0.971,0.957,1.012,3200.0,6060.0,1530,0.0,1.0
1900,17,74.8,74.7,74.65,74.21,74.05,74.02,73.82,48.14,46.87,46.63,73.66,73.62,21.72,7.56,6.99,6.06,5.66,5.37,4.34,0.0337,21.72,5.93,5.66,2762.0,785.0,2294.0,139.0,0.957,0.968,0.98,0.969,0.977,0.929,0.76,1.024,1.042,1.047,1.02,1.004,0.99,0.992,5810,1690,74.93,2880,8360.0,0.0,0.0,8600.0,3920.0,7220.0,7220.0,74.92,74.93,74.93,7500,RC,6765.0,0.967,0.961,1.009,2880.0,5810.0,1690,0.0,1.0
1900,18,74.79,74.69,74.64,74.21,74.05,74.02,73.82,48.14,46.89,46.65,73.65,73.61,21.66,7.22,6.6,5.68,5.38,4.96,3.99,-0.0372,21.66,5.84,5.38,2721.0,720.0,1967.0,133.0,0.945,0.955,0.968,0.965,0.971,0.964,0.817,0.995,0.999,1.005,0.983,0.996,0.965,0.995,6080,420,74.92,2690,8840.0,0.0,0.0,8600.0,4110.0,7200.0,7200.0,74.93,74.92,74.91,6500,RC,6756.0,0.97,0.964,1.009,2690.0,6080.0,420,0.0,1.0
1900,19,74.8,74.7,74.66,74.25,74.09,74.06,73.88,48.07,46.85,46.62,73.72,73.69,21.53,7.1,6.49,5.6,5.31,4.9,4.0,0.031,21.53,5.64,5.31,2307.0,681.0,1540.0,132.0,0.92,0.951,0.967,0.963,0.97,0.924,0.746,1.021,1.035,1.047,1.03,1.047,1.023,0.986,6240,1630,74.92,2400,9000.0,0.0,0.0,8560.0,4400.0,7060.0,7060.0,74.91,74.92,74.93,7870,RC,6723.0,0.964,0.951,1.009,2400.0,6240.0,1630,0.0,1.0
1900,20,74.8,74.69,74.65,74.23,74.07,74.04,73.84,48.11,46.87,46.63,73.67,73.65,21.46,6.76,6.09,5.22,4.92,4.54,3.72,-0.0225,21.46,5.53,4.92,1840.0,578.0,1245.0,112.0,0.925,0.945,0.964,0.96,0.969,0.942,0.779,1.002,1.017,1.031,1.041,1.043,1.054,0.989,6200,260,74.92,2090,9350.0,0.0,0.0,8600.0,4710.0,7160.0,7160.0,74.93,74.92,74.91,6460,RC,6729.0,0.964,0.951,1.007,2090.0,6200.0,260,0.0,1.0
1900,21,74.8,74.7,74.66,74.25,74.1,74.07,73.88,48.08,46.85,46.62,73.72,73.7,21.51,6.82,6.17,5.22,4.85,4.51,3.66,0.0125,21.51,5.61,4.85,1886.0,588.0,1086.0,181.0,0.907,0.943,0.956,0.953,0.958,0.926,0.758,0.99,1.009,1.0,1.001,0.988,0.993,0.988,6270,1320,74.92,2350,9610.0,0.0,0.0,8560.0,4450.0,7080.0,7080.0,74.91,74.92,74.93,7590,RC,6713.0,0.952,0.94,1.005,2350.0,6270.0,1320,0.0,1.0
1900,22,74.81,74.71,74.67,74.25,74.09,74.06,73.88,48.1,46.84,46.61,73.71,73.69,21.39,6.66,6.08,5.16,4.82,4.42,3.55,-0.012,21.39,5.43,4.82,1970.0,502.0,1070.0,301.0,0.91,0.941,0.969,0.959,0.964,0.903,0.712,0.981,1.004,0.995,0.996,0.988,0.975,0.988,6300,1100,74.93,1960,9430.0,0.0,0.0,8590.0,4840.0,7120.0,7120.0,74.93,74.93,74.94,7400,RC,6710.0,0.957,0.941,1.003,1960.0,6300.0,1100,0.0,1.0
1900,23,74.81,74.71,74.67,74.25,74.1,74.07,73.87,48.13,46.88,46.64,73.71,73.68,21.26,6.44,5.85,4.95,4.57,4.22,3.43,0.0084,21.26,5.23,4.57,1630.0,404.0,820.0,230.0,0.902,0.941,0.951,0.949,0.96,0.957,0.803,0.998,1.026,1.017,1.03,1.007,1.031,0.997,6110,830,74.93,1470,9800.0,0.0,0.0,8600.0,5330.0,7140.0,7140.0,74.94,74.93,74.93,6940,RC,6714.0,0.952,0.941,1.006,1470.0,6110.0,830,0.0,1.0
1900,24,74.79,74.69,74.65,74.22,74.07,74.04,73.84,48.12,46.87,46.64,73.68,73.65,21.14,6.31,5.72,4.84,4.45,4.09,3.33,-0.0073,21.14,5.04,4.45,1501.0,332.0,682.0,137.0,0.907,0.955,0.972,0.962,0.979,0.953,0.81,1.028,1.061,1.063,1.08,1.053,1.091,1.0,5960,130,74.91,1140,10140.0,0.0,0.0,8580.0,5660.0,7090.0,7090.0,74.93,74.91,74.9,6090,RC,6727.0,0.969,0.957,1.008,1140.0,5960.0,130,0.0,1.0
1900,25,74.77,74.67,74.63,74.21,74.05,74.03,73.83,48.08,46.88,46.65,73.67,73.65,21.09,6.18,5.4,4.59,4.14,3.82,3.03,0.0042,21.09,4.97,4.14,950.0,307.0,616.0,93.0,0.949,0.979,0.998,0.986,1.002,0.982,0.844,1.033,1.039,1.052,1.064,1.038,1.035,1.004,5890,500,74.89,1160,10490.0,0.0,0.0,8530.0,5640.0,6970.0,6970.0,74.9,74.89,74.88,6390,RC,6706.0,0.996,0.982,1.001,1160.0,5890.0,500,0.0,1.0
1900,26,74.77,74.68,74.64,74.22,74.07,74.05,73.86,48.08,46.88,46.65,73.69,73.67,21.16,6.16,5.4,4.54,4.1,3.79,3.01,-0.0025,21.16,5.07,4.1,1322.0,325.0,493.0,64.0,0.931,0.982,0.988,0.98,0.992,0.992,0.875,1.004,0.997,0.999,1.018,0.981,0.998,1.009,5890,1790,74.89,1360,10360.0,0.0,0.0,8510.0,5440.0,6920.0,6920.0,74.88,74.89,74.9,7680,RC,6688.0,0.996,0.981,1.009,1360.0,5890.0,1790,0.0,1.0
1900,27,74.76,74.66,74.61,74.17,74.01,73.99,73.79,48.12,46.9,46.66,73.61,73.58,21.38,6.65,5.92,5.01,4.6,4.27,3.43,0.0,21.38,5.41,4.6,1805.0,330.0,642.0,79.0,0.995,1.014,1.022,1.005,1.021,0.999,0.894,1.023,1.023,1.031,1.065,1.018,1.058,1.01,5850,670,74.89,1920,10160.0,0.0,0.0,8550.0,4880.0,7030.0,7030.0,74.9,74.89,74.89,6520,RC,6715.0,1.026,1.012,1.013,1920.0,5850.0,670,0.0,1.0
1900,28,74.75,74.64,74.6,74.16,74.01,73.99,73.79,48.11,46.91,46.67,73.6,73.58,21.3,6.51,5.77,4.89,4.49,4.14,3.28,0.0109,21.3,5.29,4.49,1595.0,274.0,681.0,137.0,0.988,1.013,1.016,1.0,1.015,1.03,0.943,1.024,1.021,1.024,1.052,1.012,1.021,1.015,5890,340,74.87,1670,9670.0,0.0,0.0,8520.0,5130.0,6970.0,6970.0,74.89,74.87,74.86,6230,RC,6711.0,1.026,1.007,1.017,1670.0,5890.0,340,0.0,1.0
1900,29,74.74,74.63,74.59,74.16,74.01,74.0,73.79,48.07,46.92,46.67,73.62,73.59,21.24,6.4,5.58,4.7,4.25,3.89,3.05,-0.0212,21.24,5.2,4.25,1293.0,248.0,668.0,283.0,0.985,1.007,1.021,0.996,1.018,1.049,0.947,1.029,1.011,0.999,1.008,0.97,0.967,1.007,5930,720,74.86,1530,9940.0,0.0,0.0,8500.0,5270.0,6910.0,6910.0,74.86,74.86,74.85,6650,RC,6721.0,1.021,1.014,1.02,1530.0,5930.0,720,0.0,1.0
1900,30,74.73,74.63,74.59,74.17,74.02,74.0,73.8,48.07,46.92,46.68,73.63,73.59,21.13,6.2,5.4,4.58,4.15,3.85,3.07,0.0264,21.13,5.03,4.15,1042.0,227.0,553.0,120.0,0.959,0.988,0.997,0.982,1.0,1.042,0.989,1.032,1.024,1.031,1.067,1.017,1.044,1.008,5930,1040,74.85,1220,10060.0,0.0,0.0,8490.0,5580.0,6900.0,6900.0,74.85,74.85,74.86,6970,RC,6717.0,1.008,1.001,1.016,1220.0,5930.0,1040,0.0,1.0
1900,31,74.71,74.6,74.56,74.13,73.98,73.95,73.76,48.08,46.92,46.68,73.58,73.55,21.12,6.18,5.33,4.48,4.03,3.69,2.91,-0.0247,21.12,5.01,4.03,1067.0,173.0,466.0,85.0,0.982,1.002,1.007,0.992,1.006,1.042,0.989,1.045,1.026,1.033,1.062,1.016,1.046,1.009,6000,-410,74.83,1170,10260.0,0.0,0.0,8500.0,5630.0,6920.0,6920.0,74.86,74.83,74.81,5590,RC,6743.0,1.011,1.004,1.019,1170.0,6000.0,-410,0.0,1.0
1900,32,74.68,74.57,74.53,74.1,73.95,73.93,73.74,48.03,46.91,46.68,73.56,73.53,21.01,5.92,5.09,4.27,3.8,3.45,2.64,0.0327,21.01,4.84,3.8,838.0,157.0,414.0,76.0,1.014,1.025,1.031,1.013,1.025,1.057,0.989,1.016,0.999,0.995,0.998,0.967,0.922,1.009,5940,60,74.8,990,10290.0,0.0,0.0,8430.0,5810.0,6790.0,6790.0,74.81,74.8,74.78,6000,RC,6750.0,1.039,1.028,1.014,990.0,5940.0,60,0.0,1.0
1900,33,74.66,74.56,74.52,74.11,73.96,73.94,73.76,47.99,46.87,46.64,73.58,73.56,20.92,5.69,4.85,4.04,3.54,3.23,2.54,-0.0385,20.92,4.7,3.54,617.0,143.0,448.0,56.0,0.949,0.994,0.996,0.989,0.996,0.993,0.859,1.018,1.001,0.998,1.011,0.967,0.996,0.999,5890,610,74.78,760,10470.0,0.0,0.0,8410.0,6040.0,6750.0,6750.0,74.78,74.78,74.78,6500,RC,6750.0,1.007,0.997,1.014,760.0,5890.0,610,0.0,1.0
1900,34,74.6,74.5,74.45,74.02,73.87,73.84,73.65,48.02,46.91,46.69,73.47,73.44,20.88,5.74,4.95,4.21,3.77,3.45,2.75,0.0452,20.88,4.64,3.77,601.0,91.0,443.0,153.0,1.008,1.023,1.029,1.021,1.029,1.061,1.044,1.016,1.007,1.017,1.051,1.0,1.027,1.011,5650,-1400,74.73,650,10640.0,0.0,0.0,8410.0,6150.0,6760.0,6760.0,74.78,74.73,74.69,4250,RC,6751.0,1.035,1.023,1.013,650.0,5650.0,-1400,0.0,1.0
1900,35,74.56,74.46,74.42,74.0,73.87,73.85,73.67,47.94,46.9,46.69,73.5,73.48,20.85,5.7,4.94,4.2,3.78,3.44,2.75,-0.04,20.85,4.6,3.78,751.0,127.0,466.0,336.0,1.028,1.034,1.028,1.019,1.025,1.076,1.081,1.014,1.004,1.01,1.043,0.991,1.041,1.014,5640,30,74.68,800,10720.0,0.0,0.0,8060.0,6000.0,6520.0,6520.0,74.69,74.68,74.66,5670,RC,6743.0,1.036,1.023,1.011,800.0,5640.0,30,0.0,1.0
1900,36,74.54,74.45,74.41,74.01,73.88,73.85,73.68,47.92,46.88,46.67,73.53,73.5,20.85,5.77,5.03,4.29,3.85,3.52,2.78,0.0467,20.85,4.6,3.85,816.0,149.0,569.0,238.0,0.96,0.99,0.99,0.982,0.993,1.047,1.007,1.008,1.0,1.0,1.011,0.968,0.965,1.011,5630,650,74.66,850,10590.0,0.0,0.0,8140.0,5950.0,6500.0,6500.0,74.66,74.66,74.65,6280,RC,6730.0,0.995,0.983,1.009,850.0,5630.0,650,0.0,1.0
1900,37,74.51,74.4,74.35,73.94,73.81,73.79,73.61,47.94,46.91,46.72,73.44,73.41,20.83,5.68,4.99,4.22,3.83,3.42,2.63,-0.0412,20.83,4.57,3.83,917.0,138.0,540.0,273.0,1.097,1.04,1.025,1.014,1.022,1.09,1.193,0.998,1.002,1.0,1.014,0.989,0.959,1.011,5500,80,74.64,820,10660.0,0.0,0.0,8070.0,5980.0,6540.0,6540.0,74.65,74.64,74.62,5580,RC,6736.0,1.031,1.022,0.999,820.0,5500.0,80,0.0,1.0
1900,38,74.49,74.38,74.34,73.95,73.81,73.8,73.63,47.89,46.87,46.7,73.47,73.43,20.82,5.78,5.11,4.34,3.95,3.56,2.87,0.0478,20.82,4.55,3.95,984.0,148.0,472.0,292.0,1.04,0.999,1.008,0.992,0.997,1.044,1.13,1.003,1.004,0.998,1.008,0.981,0.994,1.005,5680,-90,74.61,900,10710.0,0.0,0.0,8020.0,5900.0,6440.0,6440.0,74.62,74.61,74.59,5590,RC,6727.0,1.002,1.003,0.999,900.0,5680.0,-90,0.0,1.0
1900,39,74.46,74.37,74.33,73.95,73.82,73.8,73.64,47.85,46.87,46.69,73.49,73.46,20.77,5.67,5.01,4.27,3.91,3.48,2.69,-0.0419,20.77,4.47,3.91,969.0,141.0,512.0,478.0,0.967,0.96,0.974,0.957,0.963,1.048,1.112,1.001,1.002,0.998,1.012,0.985,0.958,0.998,5730,-440,74.58,790,10600.0,0.0,0.0,8010.0,6010.0,6380.0,6380.0,74.59,74.58,74.56,5290,RC,6712.0,0.96,0.958,1.001,790.0,5730.0,-440,0.0,1.0
1900,40,74.45,74.37,74.33,73.95,73.82,73.81,73.65,47.83,46.84,46.68,73.51,73.49,20.8,5.75,5.1,4.34,3.94,3.57,2.85,0.0418,20.8,4.52,3.94,1079.0,167.0,506.0,381.0,0.911,0.949,0.958,0.939,0.945,1.016,1.049,0.989,0.987,0.975,0.986,0.949,0.954,1.003,5800,410,74.56,990,10680.0,0.0,0.0,7860.0,5810.0,6300.0,6300.0,74.56,74.56,74.55,6210,RC,6689.0,0.951,0.942,0.996,990.0,5800.0,410,0.0,1.0
1900,41,74.43,74.35,74.31,73.92,73.79,73.77,73.62,47.86,46.8,46.64,73.47,73.44,20.77,5.67,5.04,4.21,3.81,3.42,2.68,-0.0388,20.77,4.47,3.81,1235.0,174.0,453.0,193.0,0.901,0.941,0.943,0.933,0.938,0.956,0.904,1.013,1.016,1.0,1.015,0.981,0.981,1.007,5650,130,74.54,820,10440.0,0.0,0.0,7960.0,5980.0,6350.0,6350.0,74.55,74.54,74.53,5780,RC,6676.0,0.936,0.932,1.002,820.0,5650.0,130,0.0,1.0
1900,42,74.39,74.3,74.26,73.88,73.74,73.73,73.56,47.83,46.85,46.69,73.42,73.4,20.79,5.82,5.24,4.44,4.09,3.82,3.09,0.0436,20.79,4.5,4.09,1329.0,164.0,617.0,369.0,0.973,0.965,0.972,0.959,0.97,1.03,1.086,0.998,1.002,0.983,1.05,0.961,1.031,1.001,5720,-880,74.51,940,10650.0,0.0,0.0,7800.0,5860.0,6310.0,6310.0,74.53,74.51,74.49,4840,RC,6666.0,0.959,0.949,0.999,940.0,5720.0,-880,0.0,1.0
