Century	Sim	Year	Month	MonQtr	QM	ontNTS	ontNBS	erieOut	preprojectIceRetardation	beauharnoisMaxFlow	lacstfrancoisFlow	carillonFlow	richelieuFlow	chateauguayFlow	stfrancoisFlow	stmauriceFlow	forInd	iceInd	tidalInd	ogdensburgR	cardinalR	iroquoishwR	iroquoistwR	morrisburgR	lsdamR	saundershwR	saunderstwR	cornwallR	summerstownR	ptclaireR	jetty1R	varennesR	sorelR	stpierreR	threeriversR	batiscanR	ontNBS_QM1	ontNBS_QM2	ontNBS_QM3	ontNBS_QM4	erieOut_QM1	erieOut_QM2	erieOut_QM3	erieOut_QM4	ontNTS_QM1	ontNTS_QM2	ontNTS_QM3	ontNTS_QM4	forNTS	indicator	confidence	ontLevel	ontFlow	airTemp	freezingDiff
309	1478401	30801	1	1	1	7400	420	6980	350	4788	133	1657	187	5	70	701	1	1	0.017	1.182	1.275	1.392	1.414	1.877	1.886	1.895	1.193	1.595	1.718	1.118	1.081	1.063	1.036	0.99	1.01	0.93														-1.0		75.2	765.0	20.0448197672	-11.9551802328
309	1478402	30801	1	2	2	7940	970	6970	510	5145	149	1728	183	17	110	669	1	1	-0.0217	1.224	1.286	1.493	1.511	1.955	1.952	1.959	1.159	1.918	2.028	1.081	1.061	1.065	1.038	0.994	1.025	0.985														-1.0		75.19	835.0	20.0448197672	-11.9551802328
309	1478403	30801	1	3	3	8100	1230	6870	300	5496	130	1733	219	30	154	643	1	1	0.0208	1.308	1.352	1.519	1.53	1.921	1.917	1.916	1.128	1.719	2.021	1.077	1.098	1.095	1.068	1.016	1.036	1.016														-1.0		75.17	852.0	20.0448197672	-11.9551802328
309	1478404	30801	1	4	4	8050	1200	6850	420	6017	156	1720	252	17	142	685	0	1	-0.0296	1.266	1.342	1.474	1.461	1.757	1.763	1.76	1.089	1.611	1.851	1.155	1.093	1.083	1.061	1.023	1.046	1.05														-1.0		75.15	865.0	20.0448197672	-11.9551802328
309	1478405	30801	2	1	5	6720	10	6710	410	6314	156	1699	152	24	151	714	0	1	0.0357	1.228	1.336	1.446	1.442	1.689	1.704	1.706	1.091	1.699	1.978	1.172	1.111	1.105	1.1	1.06	1.067	1.048														-1.0		75.09	850.0	13.4243115450286	-18.5756884549714
309	1478406	30801	2	2	6	6450	-70	6520	470	6500	156	1736	145	8	90	749	0	1	-0.0299	1.292	1.337	1.433	1.419	1.647	1.665	1.661	1.082	1.648	1.856	1.187	1.091	1.083	1.065	1.039	1.038	1.032														-1.0		75.03	842.0	13.4243115450286	-18.5756884549714
309	1478407	30801	2	3	7	8870	2310	6560	520	6599	151	1787	121	17	73	703	0	1	0.0233	1.251	1.245	1.36	1.355	1.547	1.561	1.567	1.082	1.605	1.78	1.123	1.133	1.125	1.094	1.055	1.067	1.036														-1.0		75.04	857.0	13.4243115450286	-18.5756884549714
309	1478408	30801	2	4	8	7400	780	6620	220	6489	137	1977	125	45	227	600	0	1	-0.0161	1.304	1.265	1.414	1.406	1.583	1.615	1.611	1.094	1.646	1.988	1.135	1.104	1.094	1.077	1.068	1.097	1.128														-1.0		75.0	854.0	13.4243115450286	-18.5756884549714
309	1478409	30801	3	1	9	8770	2060	6710	550	6582	112	1919	183	28	125	656	1	1	0.016	1.285	1.28	1.388	1.383	1.553	1.586	1.584	1.089	1.6	1.857	1.09	1.089	1.086	1.059	1.051	1.077	1.06														-1.0		75.01	857.0	17.2611133067097	-14.7388866932903
309	1478410	30801	3	2	10	8590	1640	6950	340	6754	106	1805	178	35	86	687	0	1	-0.0206	1.12	1.152	1.173	1.194	1.34	1.397	1.394	1.085	1.658	1.931	1.1	1.117	1.129	1.1	1.11	1.138	1.142														-1.0		75.0	862.0	17.2611133067097	-14.7388866932903
309	1478411	30801	3	3	11	8560	1590	6970	30	6599	150	1676	211	39	128	686	1	1	0.0198	0.974	1.003	0.988	0.977	1.023	1.096	1.103	1.089	1.69	2.132	1.03	1.013	1.003	0.978	0.972	0.985	0.91														-1.0		75.0	863.0	17.2611133067097	-14.7388866932903
309	1478412	30801	3	4	12	9790	2630	7160	0	6942	414	2309	409	200	349	659	1	0	-0.0288	0.818	0.91	0.903	0.886	0.904	0.902	0.899	1.037	1.423	1.934	1.013	0.987	0.98	0.977	0.974	0.981	0.945														-1.0		75.04	858.0	17.2611133067097	-14.7388866932903
