Century	Sim	Year	Month	MonQtr	QM	ontNTS	ontNBS	erieOut	preprojectIceRetardation	beauharnoisMaxFlow	lacstfrancoisFlow	carillonFlow	richelieuFlow	chateauguayFlow	stfrancoisFlow	stmauriceFlow	forInd	iceInd	tidalInd	ogdensburgR	cardinalR	iroquoishwR	iroquoistwR	morrisburgR	lsdamR	saundershwR	saunderstwR	cornwallR	summerstownR	ptclaireR	jetty1R	varennesR	sorelR	stpierreR	threeriversR	batiscanR	ontNBS_QM1	ontNBS_QM2	ontNBS_QM3	ontNBS_QM4	erieOut_QM1	erieOut_QM2	erieOut_QM3	erieOut_QM4	ontNTS_QM1	ontNTS_QM2	ontNTS_QM3	ontNTS_QM4	forNTS	indicator	confidence	ontLevel	ontFlow	airTemp	freezingDiff
25	115201	2401	1	1	1	6520	1360	5160	0	5168	147	1711	285	43	144	629	1	2	-0.015	0.988	1.001	1.003	0.995	1.001	1.009	1.01	1.005	0.695	0.284	0.988	1.004	1.004	1.0	0.978	1.005	0.975														-1.0		74.42	575.0	20.0448197672	-11.9551802328
25	115202	2401	1	2	2	7070	1790	5280	0	5173	157	1762	258	17	110	595	1	2	0.0195	0.87	0.91	0.938	0.917	0.921	0.925	0.928	1.007	0.802	0.495	1.029	1.039	1.036	1.006	0.943	0.986	0.913														-1.0		74.46	582.0	20.0448197672	-11.9551802328
25	115203	2401	1	3	3	5310	140	5170	90	5298	153	1758	243	25	115	635	1	2	-0.0188	0.843	0.916	0.918	0.913	0.922	0.931	0.944	1.012	0.942	0.795	1.065	1.105	1.109	1.106	1.051	1.1	1.083														-1.0		74.44	593.0	20.0448197672	-11.9551802328
25	115204	2401	1	4	4	5270	210	5060	60	5499	160	1790	231	43	104	637	1	1	0.028	1.084	1.024	1.028	1.016	1.021	1.056	1.071	1.049	1.713	1.976	1.156	1.069	1.055	1.034	0.958	0.987	0.887														-1.0		74.42	584.0	20.0448197672	-11.9551802328
25	115205	2401	2	1	5	5080	340	4740	210	6432	161	1853	299	17	97	632	1	1	-0.034	1.072	1.086	1.082	1.067	1.158	1.227	1.241	1.111	1.752	1.948	1.162	1.069	1.045	1.04	0.965	1.012	0.956														-1.0		74.4	579.0	13.4243115450286	-18.5756884549714
25	115206	2401	2	2	6	6010	810	5200	360	6106	161	1866	257	12	118	599	1	1	0.0279	1.123	1.27	1.293	1.331	1.622	1.653	1.65	1.143	1.555	1.751	1.016	1.066	1.057	1.063	1.007	1.054	0.976														-1.0		74.41	578.0	13.4243115450286	-18.5756884549714
25	115207	2401	2	3	7	6210	930	5280	350	5708	157	1819	297	25	167	617	1	1	-0.0211	1.233	1.293	1.448	1.482	1.664	1.668	1.667	1.153	1.459	1.683	1.04	1.039	1.038	1.038	0.997	1.06	1.032														-1.0		74.42	580.0	13.4243115450286	-18.5756884549714
25	115208	2401	2	4	8	7130	1930	5200	250	5712	161	1755	299	33	161	553	1	1	0.0137	1.207	1.263	1.43	1.453	1.594	1.603	1.597	1.143	1.455	1.727	1.039	1.06	1.069	1.074	1.026	1.075	1.025														-1.0		74.46	587.0	13.4243115450286	-18.5756884549714
25	115209	2401	3	1	9	5440	400	5040	220	5763	163	1782	347	44	181	530	1	1	-0.014	1.217	1.268	1.424	1.435	1.551	1.567	1.553	1.127	1.47	1.717	1.04	1.047	1.05	1.049	0.992	1.043	0.97														-1.0		74.44	599.0	17.2611133067097	-14.7388866932903
25	115210	2401	3	2	10	7780	2740	5040	120	5868	164	1948	436	125	323	495	1	1	0.0183	1.265	1.265	1.395	1.397	1.501	1.527	1.508	1.096	1.42	1.549	1.017	1.065	1.063	1.055	0.996	1.055	1.0														-1.0		74.51	590.0	17.2611133067097	-14.7388866932903
