Century	Sim	Year	Month	MonQtr	QM	ontNTS	ontNBS	erieOut	preprojectIceRetardation	beauharnoisMaxFlow	lacstfrancoisFlow	carillonFlow	richelieuFlow	chateauguayFlow	stfrancoisFlow	stmauriceFlow	forInd	iceInd	tidalInd	ogdensburgR	cardinalR	iroquoishwR	iroquoistwR	morrisburgR	lsdamR	saundershwR	saunderstwR	cornwallR	summerstownR	ptclaireR	jetty1R	varennesR	sorelR	stpierreR	threeriversR	batiscanR	ontNBS_QM1	ontNBS_QM2	ontNBS_QM3	ontNBS_QM4	erieOut_QM1	erieOut_QM2	erieOut_QM3	erieOut_QM4	ontNTS_QM1	ontNTS_QM2	ontNTS_QM3	ontNTS_QM4	forNTS	indicator	confidence	ontLevel	ontFlow	airTemp	freezingDiff
65	307201	6401	1	1	1	7560	960	6600	0	8100	347	1524	116	24	138	683	1	0	0.0119	0.965	0.991	1.004	0.996	1.0	1.006	0.982	1.003	0.893	0.737	0.988	1.004	1.004	1.0	0.978	1.005	0.975														-1.0		74.67	775.0	20.0448197672	-11.9551802328
65	307202	6401	1	2	2	6490	-300	6790	0	8100	236	1694	181	47	256	691	1	0	-0.0114	0.877	0.929	0.947	0.939	0.951	0.948	0.928	1.005	0.899	0.763	1.029	1.039	1.036	1.006	0.943	0.986	0.913														-1.0		74.63	774.0	20.0448197672	-11.9551802328
65	307203	6401	1	3	3	7410	820	6590	0	5217	170	1912	239	8	114	626	1	2	0.0078	1.089	1.039	1.05	1.056	1.051	1.059	1.046	1.015	0.949	0.858	1.065	1.105	1.109	1.106	1.051	1.1	1.083														-1.0		74.67	623.0	20.0448197672	-11.9551802328
65	307204	6401	1	4	4	7150	510	6640	0	5429	161	2074	182	5	97	576	1	1	0.0032	1.231	1.134	1.133	1.128	1.161	1.244	1.256	1.091	1.403	1.615	1.156	1.069	1.055	1.034	0.958	0.987	0.887														-1.0		74.7	623.0	20.0448197672	-11.9551802328
65	307205	6401	2	1	5	6970	660	6310	80	6330	162	2075	157	15	129	628	1	1	-0.0061	1.291	1.232	1.201	1.233	1.517	1.581	1.585	1.131	1.676	1.565	1.162	1.069	1.045	1.04	0.965	1.012	0.956														-1.0		74.7	693.0	13.4243115450286	-18.5756884549714
65	307206	6401	2	2	6	6810	450	6360	210	6705	163	1950	188	12	108	683	1	1	-0.0018	1.287	1.255	1.291	1.375	1.623	1.662	1.665	1.132	1.698	1.618	1.016	1.066	1.057	1.063	1.007	1.054	0.976														-1.0		74.68	763.0	13.4243115450286	-18.5756884549714
65	307207	6401	2	3	7	7680	1300	6380	60	7051	163	1906	183	4	77	641	1	1	0.0096	1.314	1.347	1.413	1.413	1.621	1.663	1.655	1.125	1.692	1.966	1.04	1.039	1.038	1.038	0.997	1.06	1.032														-1.0		74.68	770.0	13.4243115450286	-18.5756884549714
65	307208	6401	2	4	8	7900	1200	6700	0	7121	164	1925	154	8	87	623	1	1	-0.0172	1.1	1.081	1.089	1.112	1.362	1.412	1.407	1.1	1.588	1.832	1.039	1.06	1.069	1.074	1.026	1.075	1.025														-1.0		74.68	773.0	13.4243115450286	-18.5756884549714
65	307209	6401	3	1	9	6610	490	6120	50	7193	164	1892	151	3	61	698	1	1	0.013	1.06	1.06	1.061	1.041	1.18	1.238	1.237	1.081	1.492	1.769	1.04	1.047	1.05	1.049	0.992	1.043	0.97														-1.0		74.64	776.0	17.2611133067097	-14.7388866932903
65	307210	6401	3	2	10	8060	2140	5920	80	7161	151	2032	161	11	34	630	1	1	-0.0126	1.099	1.081	1.082	1.066	1.183	1.259	1.256	1.072	1.447	1.669	1.017	1.065	1.063	1.055	0.996	1.055	1.0														-1.0		74.66	760.0	17.2611133067097	-14.7388866932903
65	307211	6401	3	3	11	7700	1530	6170	0	7397	469	2170	339	159	279	555	1	1	0.0089	1.125	1.09	1.084	1.07	1.085	1.128	1.123	1.062	1.396	1.859	1.016	1.065	1.072	1.089	1.056	1.127	1.133														-1.0		74.66	768.0	17.2611133067097	-14.7388866932903
65	307212	6401	3	4	12	8960	2420	6540	30	6879	485	2700	507	117	718	594	1	0	0.0021	0.985	0.979	0.984	0.973	0.98	0.973	0.965	1.026	1.125	1.384	1.007	1.039	1.03	1.024	0.991	1.057	1.04														-1.0		74.7	765.0	17.2611133067097	-14.7388866932903
65	307213	6401	4	1	13	9910	3050	6860	20	6427	261	2897	457	34	384	620	1	0	-0.013	1.003	0.997	1.008	0.987	1.002	0.997	0.98	1.009	1.005	0.983	1.003	1.009	1.008	0.986	1.071	1.006	0.976														-1.0		74.77	779.0	41.7517159784	9.7517159784
65	307214	6401	4	2	14	10580	3800	6780	0	7929	260	2533	510	42	392	589	1	0	0.0172	0.941	0.962	0.964	0.959	0.965	0.958	0.942	0.998	0.946	0.866	0.993	0.993	0.987	0.971	1.047	1.002	1.007														-1.0		74.86	798.0	41.7517159784	9.7517159784
65	307215	6401	4	3	15	8940	2070	6870	0	8100	759	2988	550	41	308	1216	1	0	-0.0169	0.85	0.899	0.915	0.905	0.918	0.906	0.892	1.007	0.999	0.997	0.988	1.005	1.003	1.002	1.082	1.026	1.023														-1.0		74.89	819.0	41.7517159784	9.7517159784
65	307216	6401	4	4	16	8570	1930	6640	0	8100	413	3700	597	80	246	1663	1	0	0.0216	1.008	0.994	0.997	0.987	0.996	0.991	0.987	1.013	1.015	1.042	0.995	1.022	1.029	1.029	1.123	1.049	1.046														-1.0		74.9	818.0	41.7517159784	9.7517159784
65	307217	6401	5	1	17	7470	840	6630	0	8100	228	3026	661	80	293	1843	1	0	-0.0207	1.043	1.017	1.028	1.017	1.022	1.027	1.014	1.008	1.002	0.993	0.986	0.988	0.988	0.982	1.077	1.01	1.007														-1.0		74.88	815.0	52.6244953788645	20.6244953788645
65	307218	6401	5	2	18	7970	1350	6620	0	8100	113	2128	679	41	232	826	1	0	0.0258	0.995	0.967	0.973	0.961	0.973	0.971	0.951	0.998	0.954	0.925	0.989	1.002	1.01	1.007	1.114	1.051	1.07														-1.0		74.88	803.0	52.6244953788645	20.6244953788645
65	307219	6401	5	3	19	7580	940	6640	0	8100	54	1930	634	31	191	969	1	0	-0.0242	0.947	0.954	0.959	0.946	0.956	0.953	0.937	0.996	0.947	0.887	0.989	0.992	0.997	0.988	1.082	1.007	0.992														-1.0		74.86	801.0	52.6244953788645	20.6244953788645
65	307220	6401	5	4	20	7400	740	6660	0	8100	53	1731	598	32	279	1371	1	0	0.0324	0.974	0.984	0.983	0.97	0.976	0.974	0.962	0.996	0.95	0.955	0.988	1.009	1.018	1.005	1.101	1.022	1.025														-1.0		74.84	794.0	52.6244953788645	20.6244953788645
65	307221	6401	6	1	21	7050	280	6770	0	8100	53	1945	595	41	535	1469	1	0	-0.0383	0.989	0.99	0.991	0.977	0.985	0.985	0.979	1.001	0.98	1.026	0.988	0.985	0.993	0.978	1.076	0.999	1.015														-1.0		74.82	787.0	63.60510044624	31.60510044624
65	307222	6401	6	2	22	6890	220	6670	0	8100	55	1996	561	35	156	786	1	0	0.045	0.987	0.997	0.996	0.983	0.989	0.988	0.982	1.005	0.967	0.958	0.979	0.983	0.994	0.981	1.088	1.015	1.03					6658.7916355004	6579.373971303028	6586.427843733997	6602.8078143039465						-1.0		74.79	777.0	63.60510044624	31.60510044624
65	307223	6401	6	3	23	6860	130	6730	0	8100	58	2180	460	6	44	601	1	0	-0.0399	0.986	0.988	0.988	0.975	0.989	0.988	0.976	1.004	0.976	0.988	0.99	0.983	0.992	0.969	1.058	0.965	0.93					6670.0	6629.5666790304	6659.6344363504	6622.964817842892						-1.0		74.76	766.0	63.60510044624	31.60510044624
65	307224	6401	6	4	24	7280	570	6710	0	8100	62	1803	326	2	26	450	1	0	0.0466	1.081	1.05	1.043	1.028	1.035	1.04	1.033	1.011	1.016	1.07	0.984	0.979	0.978	0.953	1.034	0.961	0.953					6730.0	6659.6344363504	6680.0912908104	6636.842215726508						-1.0		74.77	696.0	63.60510044624	31.60510044624
65	307225	6401	7	1	25	7590	860	6730	0	8100	85	1758	319	27	54	452	1	0	-0.0411	1.067	1.052	1.048	1.035	1.043	1.049	1.035	1.017	1.033	1.103	0.983	0.997	1.008	0.996	1.132	1.024	1.019					6710.0	6680.0912908104	6665.4901483304	6654.537757853355						-1.0		74.77	758.0	68.0508686807484	36.0508686807484
65	307226	6401	7	2	26	7430	760	6670	0	8100	134	1500	279	11	70	483	1	0	0.0477	1.039	1.046	1.04	1.029	1.03	1.038	1.026	1.02	1.037	1.122	0.988	1.006	1.019	1.015	0.998	1.045	1.061					6730.0	6665.4901483304	6682.9258316404	6655.209457020732						-1.0		74.76	760.0	68.0508686807484	36.0508686807484
65	307227	6401	7	3	27	7390	640	6750	0	8100	115	1473	275	10	146	770	1	0	-0.0418	1.006	1.028	1.03	1.012	1.022	1.03	1.02	1.017	1.023	1.063	0.988	1.003	1.009	0.985	1.002	0.973	0.928	807.7644094496	836.4882737743801	813.542618113746	826.5592360746145	6670.0	6682.9258316404	6657.774660650401	6636.29271708746	7477.7644094496	7519.41410541478	7471.317278764147	7462.851953162075		-1.0		74.76	756.0	68.0508686807484	36.0508686807484
65	307228	6401	7	4	28	6750	0	6750	0	8100	74	1525	249	5	66	740	1	0	0.0418	0.972	1.012	1.016	0.999	1.01	1.013	1.009	1.017	1.009	1.063	0.99	1.011	1.022	1.01	1.013	1.016	1.036	756.8672850495999	750.70727053414	781.6240569030081	699.9362510380186	6750.0	6657.774660650401	6674.4445040504	6639.945709518348	7506.8672850496	7408.48193118454	7456.068560953407	7339.881960556367		-1.0		74.73	753.0	68.0508686807484	36.0508686807484
65	307229	6401	8	1	29	6510	-90	6600	0	8100	79	1699	274	16	132	569	1	0	-0.039	1.065	1.081	1.069	1.048	1.052	1.067	1.058	1.024	1.055	1.141	0.999	1.028	1.037	1.033	1.015	1.033	1.047	391.49805704959977	498.1430785253399	497.2116852352314	470.69897972313765	6750.0	6674.4445040504	6692.4034825404	6611.073850794268	7141.4980570496	7172.587582575739	7189.615167775632	7081.772830517406		-1.0		74.7	742.0	71.8849088288774	39.8849088288774
65	307230	6401	8	2	30	6440	-190	6630	0	8100	76	1608	306	40	300	527	1	0	0.0438	1.002	1.041	1.036	1.017	1.025	1.037	1.024	1.022	1.03	1.108	0.995	1.028	1.039	1.034	1.02	1.035	1.05	269.6241006496002	316.8689184179001	341.7312115577206	367.76526823017855	6600.0	6692.4034825404	6568.7298168904	6589.296692439379	6869.6241006496	7009.2724009583	6910.4610284481205	6957.061960669557		-1.0		74.67	732.0	71.8849088288774	39.8849088288774
65	307231	6401	8	3	31	6170	-320	6490	0	8100	92	1519	365	35	328	522	1	0	-0.0372	1.009	1.057	1.041	1.031	1.038	1.043	1.036	1.027	1.069	1.196	1.005	1.033	1.041	1.031	1.023	0.997	0.97	98.73132024959966	169.58122924005988	244.6563717601977	325.8215427009303	6630.0	6568.7298168904	6553.8015915704	6505.55340342766	6728.7313202496	6738.31104613046	6798.4579633305975	6831.37494612859		-1.0		74.64	711.0	71.8849088288774	39.8849088288774
