waterLevel,4,5,6,7,8,9,10,11
72.23,293144.73,520443.04,1075597.91,1592426.74,1592987.9,1007588.74,414729.9,117689.75
72.24,293140.89,520438.94,1075591.17,1592417.73,1592978.64,1007581.44,414726.36,117688.21
72.25,293137.05,520434.85,1075584.42,1592408.73,1592969.38,1007574.15,414722.82,117686.68
72.26,293133.21,520430.75,1075577.68,1592399.72,1592960.12,1007566.85,414719.28,117685.14
72.27,293129.37,520426.65,1075570.94,1592390.72,1592950.86,1007559.55,414715.73,117683.6
72.28,293125.53,520422.55,1075564.19,1592381.71,1592941.59,1007552.25,414712.19,117682.07
72.29,293121.69,520418.46,1075557.45,1592372.7,1592932.33,1007544.95,414708.65,117680.53
72.3,293117.84,520414.36,1075550.71,1592363.7,1592923.07,1007537.65,414705.11,117678.99
72.31,293114,520410.26,1075543.96,1592354.69,1592913.81,1007530.35,414701.56,117677.46
72.32,293101.2,520396.6,1075521.48,1592324.67,1592882.93,1007506.02,414689.75,117672.33
72.33,293088.39,520382.95,1075499,1592294.65,1592852.06,1007481.7,414677.95,117667.21
72.34,293075.59,520369.29,1075476.52,1592264.63,1592821.19,1007457.37,414666.14,117662.09
72.35,293062.78,520355.63,1075454.04,1592234.61,1592790.31,1007433.04,414654.33,117656.97
72.36,293049.98,520341.97,1075431.57,1592204.59,1592759.44,1007408.71,414642.52,117651.85
72.37,293037.17,520328.31,1075409.09,1592174.57,1592728.57,1007384.38,414630.71,117646.72
72.38,293034.22,520325.16,1075403.9,1592167.64,1592721.44,1007378.77,414627.99,117645.54
72.39,293031.26,520322.01,1075398.71,1592160.72,1592714.32,1007373.15,414625.26,117644.36
72.4,293028.31,520318.86,1075393.52,1592153.79,1592707.19,1007367.54,414622.54,117643.18
72.41,293025.35,520315.7,1075388.34,1592146.86,1592700.07,1007361.92,414619.81,117642
72.42,293022.4,520312.55,1075383.15,1592139.93,1592692.94,1007356.31,414617.08,117640.81
72.43,293019.45,520309.4,1075377.96,1592133.01,1592685.82,1007350.69,414614.36,117639.63
72.44,293016.49,520306.25,1075372.77,1592126.08,1592678.69,1007345.08,414611.63,117638.45
72.45,293013.54,520303.1,1075367.59,1592119.15,1592671.57,1007339.47,414608.91,117637.27
72.46,293010.58,520299.95,1075362.4,1592112.22,1592664.44,1007333.85,414606.18,117636.09
72.47,293007.63,520296.79,1075357.21,1592105.3,1592657.32,1007328.24,414603.46,117634.9
72.48,293004.67,520293.64,1075352.02,1592098.37,1592650.2,1007322.62,414600.73,117633.72
72.49,293001.72,520290.49,1075346.84,1592091.44,1592643.07,1007317.01,414598.01,117632.54
72.5,292998.76,520287.34,1075341.65,1592084.51,1592635.95,1007311.39,414595.28,117631.36
72.51,292985.96,520273.68,1075319.17,1592054.49,1592605.07,1007287.06,414583.48,117626.24
72.52,292973.15,520260.02,1075296.69,1592024.47,1592574.2,1007262.74,414571.67,117621.12
72.53,292960.35,520246.36,1075274.21,1591994.45,1592543.33,1007238.41,414559.86,117615.99
72.54,292956.85,520242.64,1075268.08,1591986.27,1592534.91,1007231.77,414556.64,117614.6
72.55,292953.36,520238.91,1075261.95,1591978.08,1592526.49,1007225.14,414553.42,117613.2
72.56,292949.87,520235.19,1075255.82,1591969.89,1592518.07,1007218.5,414550.2,117611.8
72.57,292946.38,520231.46,1075249.69,1591961.7,1592509.65,1007211.87,414546.98,117610.41
72.58,292942.89,520227.74,1075243.56,1591953.52,1592501.23,1007205.23,414543.76,117609.01
72.59,292939.39,520224.01,1075237.43,1591945.33,1592492.81,1007198.6,414540.53,117607.61
