Century	Sim	Year	Month	MonQtr	QM	ontNTS	ontNBS	erieOut	preprojectIceRetardation	beauharnoisMaxFlow	lacstfrancoisFlow	carillonFlow	richelieuFlow	chateauguayFlow	stfrancoisFlow	stmauriceFlow	forInd	iceInd	tidalInd	ogdensburgR	cardinalR	iroquoishwR	iroquoistwR	morrisburgR	lsdamR	saundershwR	saunderstwR	cornwallR	summerstownR	ptclaireR	jetty1R	varennesR	sorelR	stpierreR	threeriversR	batiscanR	ontNBS_QM1	ontNBS_QM2	ontNBS_QM3	ontNBS_QM4	erieOut_QM1	erieOut_QM2	erieOut_QM3	erieOut_QM4	ontNTS_QM1	ontNTS_QM2	ontNTS_QM3	ontNTS_QM4	forNTS	indicator	confidence	ontLevel	ontFlow	airTemp	freezingDiff
164	782401	16301	1	1	1	6540	1710	4830	20	5008	164	1547	148	5	69	671	1	2	-0.042	0.92	0.948	0.937	0.939	0.943	0.956	0.97	1.026	1.052	1.124	1.047	1.065	1.072	1.141	1.069	1.045	1.002														-1.0		74.35	598.0	20.0448197672	-11.9551802328
164	782402	16301	1	2	2	5780	1170	4610	190	6060	163	1515	222	18	141	659	1	1	0.0484	1.351	1.313	1.344	1.415	1.748	1.838	1.865	1.183	1.966	2.189	1.199	1.139	1.135	1.179	1.082	1.004	0.992														-1.0		74.34	595.0	20.0448197672	-11.9551802328
164	782403	16301	1	3	3	5390	940	4450	210	6681	163	1640	277	41	262	692	1	1	-0.0422	1.359	1.31	1.594	1.624	2.11	2.155	2.161	1.196	2.067	2.07	1.123	1.14	1.157	1.159	1.105	1.079	1.036														-1.0		74.33	580.0	20.0448197672	-11.9551802328
164	782404	16301	1	4	4	5930	800	5130	0	7192	162	1696	307	26	207	708	1	1	0.0407	1.127	1.181	1.345	1.381	1.759	1.795	1.803	1.141	1.773	2.068	1.128	1.116	1.138	1.106	1.065	1.041	1.028														-1.0		74.33	582.0	20.0448197672	-11.9551802328
164	782405	16301	2	1	5	6450	1830	4620	200	7469	161	1792	361	11	168	674	1	1	-0.0461	1.3	1.306	1.632	1.637	2.034	2.006	2.005	1.1	1.415	1.616	1.046	1.088	1.114	1.078	1.058	1.052	0.972														-1.0		74.35	583.0	13.4243115450286	-18.5756884549714
164	782406	16301	2	2	6	7450	2350	5100	200	7428	160	1823	390	23	276	658	1	1	0.0479	1.292	1.347	1.551	1.574	1.981	1.968	1.964	1.08	1.394	1.594	1.051	1.046	1.063	1.017	0.989	0.979	0.919														-1.0		74.41	576.0	13.4243115450286	-18.5756884549714
164	782407	16301	2	3	7	5700	650	5050	90	7462	150	1912	397	11	207	696	1	1	-0.0485	1.279	1.218	1.396	1.397	1.65	1.662	1.664	1.072	1.36	1.582	1.027	1.041	1.07	1.049	1.029	1.025	1.009														-1.0		74.41	584.0	13.4243115450286	-18.5756884549714
164	782408	16301	2	4	8	5880	640	5240	100	7278	158	2335	410	28	289	804	1	1	0.0478	1.136	1.098	1.28	1.322	1.498	1.546	1.55	1.085	1.523	1.916	1.019	1.033	1.052	1.033	1.014	1.017	0.979														-1.0		74.41	579.0	13.4243115450286	-18.5756884549714
164	782409	16301	3	1	9	5720	650	5070	0	7272	159	2534	598	108	442	706	1	1	-0.0419	0.992	1.003	1.012	1.008	1.102	1.173	1.173	1.091	1.613	2.205	1.004	1.041	1.063	1.058	1.035	1.049	1.062														-1.0		74.41	579.0	17.2611133067097	-14.7388866932903
164	782410	16301	3	2	10	6630	1660	4970	50	7500	159	2160	658	36	237	646	1	1	0.0483	1.027	1.015	1.017	1.007	1.01	1.006	1.009	1.034	1.174	1.561	1.004	1.033	1.049	1.046	1.027	1.023	0.993														-1.0		74.44	578.0	17.2611133067097	-14.7388866932903
164	782411	16301	3	3	11	7050	1680	5370	50	7374	205	2143	405	7	58	552	1	0	-0.0422	0.929	0.948	0.957	0.947	0.958	0.956	0.95	1.029	1.221	1.681	1.008	0.985	0.995	1.002	0.996	1.003	1.015														-1.0		74.48	587.0	17.2611133067097	-14.7388866932903
164	782412	16301	3	4	12	8740	3470	5270	70	7349	251	2312	325	91	186	549	1	0	0.041	0.977	0.978	0.987	0.973	0.979	0.978	0.971	1.02	1.168	1.475	1.003	0.971	0.976	0.982	0.977	0.996	1.005														-1.0		74.57	597.0	17.2611133067097	-14.7388866932903
