Century	Sim	Year	Month	MonQtr	QM	ontNTS	ontNBS	erieOut	preprojectIceRetardation	beauharnoisMaxFlow	lacstfrancoisFlow	carillonFlow	richelieuFlow	chateauguayFlow	stfrancoisFlow	stmauriceFlow	forInd	iceInd	tidalInd	ogdensburgR	cardinalR	iroquoishwR	iroquoistwR	morrisburgR	lsdamR	saundershwR	saunderstwR	cornwallR	summerstownR	ptclaireR	jetty1R	varennesR	sorelR	stpierreR	threeriversR	batiscanR	ontNBS_QM1	ontNBS_QM2	ontNBS_QM3	ontNBS_QM4	erieOut_QM1	erieOut_QM2	erieOut_QM3	erieOut_QM4	ontNTS_QM1	ontNTS_QM2	ontNTS_QM3	ontNTS_QM4	forNTS	indicator	confidence	ontLevel	ontFlow	airTemp	freezingDiff
272	1300801	27101	1	1	1	8440	1900	6540	0	4732	178	1839	333	31	112	433	1	2	0.0284	1.035	0.995	0.993	0.99	0.991	0.981	0.974	1.055	0.962	0.961	1.027	1.048	1.048	1.044	1.02	1.043	1.022														-1.0		74.87	623.0	20.0448197672	-11.9551802328
272	1300802	27101	1	2	2	6960	320	6640	0	4873	181	1939	321	51	260	538	1	1	-0.0344	0.853	0.902	0.911	0.91	0.92	0.906	0.91	1.074	1.079	1.247	1.104	1.123	1.134	1.123	1.114	1.122	1.09														-1.0		74.9	623.0	20.0448197672	-11.9551802328
272	1300803	27101	1	3	3	5780	-270	6050	80	7187	182	2025	321	14	116	579	1	1	0.0314	1.191	1.267	1.377	1.391	1.539	1.522	1.53	1.143	1.805	2.572	1.139	1.166	1.177	1.097	1.062	1.017	0.956														-1.0		74.86	693.0	20.0448197672	-11.9551802328
272	1300804	27101	1	4	4	6220	-150	6370	180	7049	182	2044	325	21	198	604	1	1	-0.0376	1.229	1.428	1.618	1.626	1.671	1.656	1.664	1.173	1.583	2.007	1.129	1.176	1.19	1.15	1.117	1.081	1.003														-1.0		74.82	740.0	20.0448197672	-11.9551802328
272	1300805	27101	2	1	5	7590	1540	6050	280	6885	182	2065	200	13	114	548	1	1	0.0443	1.151	1.359	1.585	1.577	1.61	1.597	1.605	1.177	1.58	2.006	1.051	1.169	1.184	1.166	1.159	1.124	1.082														-1.0		74.83	734.0	13.4243115450286	-18.5756884549714
272	1300806	27101	2	2	6	7180	690	6490	60	7014	181	2161	207	24	118	518	1	1	-0.0405	1.232	1.393	1.591	1.584	1.623	1.604	1.614	1.16	1.586	2.086	1.057	1.122	1.138	1.125	1.134	1.106	1.072														-1.0		74.82	746.0	13.4243115450286	-18.5756884549714
272	1300807	27101	2	3	7	6990	700	6290	230	7194	180	2136	225	77	152	493	1	1	0.0357	1.151	1.296	1.436	1.437	1.496	1.489	1.495	1.11	1.598	2.081	1.035	1.114	1.126	1.102	1.107	1.069	1.008														-1.0		74.8	760.0	13.4243115450286	-18.5756884549714
272	1300808	27101	2	4	8	7400	1190	6210	230	7136	180	2425	330	179	399	554	1	1	-0.0299	1.233	1.365	1.433	1.418	1.474	1.475	1.495	1.112	1.651	2.186	1.024	1.099	1.112	1.108	1.111	1.077	1.069														-1.0		74.79	756.0	13.4243115450286	-18.5756884549714
272	1300809	27101	3	1	9	9600	3530	6070	40	7094	179	2467	450	108	323	582	1	1	0.0276	1.262	1.21	1.345	1.35	1.454	1.475	1.486	1.129	1.636	2.167	1.02	1.097	1.105	1.113	1.108	1.092	1.069														-1.0		74.86	762.0	17.2611133067097	-14.7388866932903
272	1300810	27101	3	2	10	9590	3370	6220	20	7356	178	2851	500	87	386	532	1	1	-0.0335	1.136	1.034	1.048	1.031	1.042	1.09	1.091	1.096	1.529	1.995	1.031	1.077	1.074	1.083	1.092	1.092	1.1														-1.0		74.92	790.0	17.2611133067097	-14.7388866932903
272	1300811	27101	3	3	11	9100	2820	6280	70	7500	285	3237	525	99	443	562	1	1	0.0306	1.013	0.996	0.998	0.983	0.987	1.004	1.02	1.062	1.515	1.886	1.028	1.057	1.054	1.043	1.039	1.029	0.984														-1.0		74.95	810.0	17.2611133067097	-14.7388866932903
