waterLevel,4,5,6,7,8,9,10,11
70.44,54680.2,77039.32,147289.62,216194.88,215263.15,128933.23,53572.03,20592.38
70.45,54612.18,76898.03,146985.14,215740.91,214810.03,128643.21,53455.3,20564.48
70.46,54544.17,76756.74,146680.65,215286.93,214356.91,128353.19,53338.56,20536.57
70.47,54452.18,76589.88,146334.07,214776.75,213845.97,128017.61,53199.71,20499.07
70.48,54337.6,76398.92,145947.85,214213.62,213280.59,127639.13,53040.04,20452.54
70.49,54253.15,76240.1,145614.5,213721.11,212787.83,127317.88,52908.14,20418.06
70.5,54168.7,76081.28,145281.16,213228.6,212295.07,126996.63,52776.25,20383.58
70.51,54084.25,75922.45,144947.82,212736.09,211802.32,126675.38,52644.35,20349.1
70.52,54021.67,75786.96,144652.88,212294.86,211362.3,126395.69,52532.63,20323.37
70.53,53959.63,75652.05,144358.89,211854.9,210923.59,126117.03,52421.4,20297.85
70.54,53897.6,75517.13,144064.89,211414.95,210484.88,125838.36,52310.18,20272.34
70.55,53814.28,75359.52,143733.54,210925.1,209994.86,125519.27,52179.33,20238.31
70.56,53718.08,75188.17,143379.59,210405.06,209473.79,125175.71,52036.61,20199.13
70.57,53587.41,74980.05,142965.1,209804.19,208869.6,124766.64,51862.09,20146.16
70.58,53468.98,74784.98,142572.1,209232.01,208294.9,124380.82,51698.85,20098.09
70.59,53260.83,74494.21,142021.6,208449.51,207503.9,123824.55,51452.88,20014.13
70.6,53225.69,74387.99,141774.84,208072.61,207130.05,123597,51366.46,19999.38
70.61,53190.55,74281.77,141528.07,207695.72,206756.2,123369.45,51280.05,19984.62
70.62,53154.55,74174.62,141279.78,207316.79,206380.25,123140.25,51192.83,19969.52
70.63,53007.14,73948.64,140835.91,206676.68,205735.7,122699.37,51002.87,19909.85
70.64,52939.08,73807.3,140531.34,206222.6,205282.46,122409.27,50886.09,19881.93
70.65,52884.47,73680.31,140250.38,205800.04,204861.65,122144.71,50781.72,19859.38
70.66,52868.8,73594.86,140037.8,205468.81,204534.75,121954.16,50713.26,19852.42
70.67,52853.14,73509.41,139825.22,205137.57,204207.85,121763.61,50644.8,19845.45
70.68,52837.48,73423.96,139612.64,204806.33,203880.95,121573.06,50576.34,19838.49
70.69,52821.81,73338.51,139400.06,204475.09,203554.06,121382.5,50507.89,19831.52
70.7,52733.49,73175.56,139059.93,203973.52,203051.98,121053.91,50372.42,19795.49
70.71,52612.74,72978.02,138662.86,203395.91,202471.7,120663.69,50207.05,19746.49
70.72,52605.27,72901.31,138464.66,203083.87,202164.55,120488.7,50146.15,19742.8
70.73,52597.79,72824.59,138266.45,202771.83,201857.39,120313.7,50085.24,19739.11
70.74,52590.32,72747.88,138068.25,202459.8,201550.24,120138.71,50024.34,19735.43
70.75,52582.85,72671.17,137870.05,202147.76,201243.09,119963.72,49963.44,19731.74
70.76,52575.37,72594.45,137671.85,201835.72,200935.94,119788.73,49902.53,19728.05
70.77,52567.9,72517.74,137473.64,201523.68,200628.78,119613.74,49841.63,19724.36
70.78,52560.43,72441.03,137275.44,201211.65,200321.63,119438.75,49780.72,19720.67
70.79,52552.95,72364.31,137077.24,200899.61,200014.48,119263.76,49719.82,19716.98
70.8,52545.48,72287.6,136879.04,200587.57,199707.33,119088.77,49658.91,19713.29
70.81,52538.01,72210.89,136680.83,200275.53,199400.17,118913.78,49598.01,19709.6
70.82,52530.53,72134.17,136482.63,199963.5,199093.02,118738.78,49537.11,19705.91
70.83,52452.04,71981.71,136159.76,199484.97,198614.64,118428.86,49410.71,19673.81
70.84,52380.5,71836.65,135849.07,199022.71,198153,118132.13,49290.71,19644.49
70.85,52274.97,71655.35,135478.72,198480.79,197609.43,117770.83,49139.38,19601.58
70.86,52265.88,71576.91,135277.68,198164.96,197298.37,117592.77,49076.98,19597.25
70.87,52256.79,71498.47,135076.64,197849.13,196987.32,117414.71,49014.59,19592.91
70.88,52247.69,71420.03,134875.6,197533.3,196676.27,117236.64,48952.19,19588.57
70.89,52238.6,71341.59,134674.55,197217.47,196365.22,117058.58,48889.8,19584.24
70.9,52229.51,71263.16,134473.51,196901.64,196054.16,116880.51,48827.4,19579.9
70.91,52220.42,71184.72,134272.47,196585.81,195743.11,116702.45,48765,19575.56
70.92,52211.33,71106.28,134071.43,196269.98,195432.06,116524.38,48702.61,19571.23
70.93,52202.24,71027.84,133870.39,195954.15,195121.01,116346.32,48640.21,19566.89
70.94,52159.69,70913.72,133610.61,195559.89,194729.29,116104.69,48546.96,19549.17
70.95,52050.56,70728.56,133233.93,195009.51,194177.01,115736.54,48392.3,19504.82
70.96,52020.89,70628.17,132996.76,194645.44,193816.35,115519.38,48310.93,19492.25
70.97,52003.98,70541.4,132782,194311.28,193486.44,115326.46,48241.32,19484.78
70.98,51987.07,70454.62,132567.23,193977.12,193156.54,115133.54,48171.72,19477.32
70.99,51970.16,70367.84,132352.46,193642.96,192826.64,114940.62,48102.11,19469.86
71,51953.25,70281.06,132137.69,193308.8,192496.73,114747.7,48032.5,19462.39
71.01,51937.02,70215.63,131979.64,193064.58,192255.21,114604.3,47979.73,19455.41
71.02,51921.36,70150.81,131822.59,192821.72,192015.06,114462,47927.48,19448.66
71.03,51912.93,70093.69,131678.23,192595.79,191792.34,114333.43,47881.89,19444.79
71.04,51904.5,70036.58,131533.87,192369.85,191569.61,114204.85,47836.31,19440.93
71.05,51896.06,69979.47,131389.51,192143.92,191346.89,114076.27,47790.72,19437.07
71.06,51887.63,69922.35,131245.15,191917.99,191124.16,113947.7,47745.14,19433.2
71.07,51879.2,69865.24,131100.79,191692.06,190901.44,113819.12,47699.55,19429.34
71.08,51870.77,69808.13,130956.43,191466.13,190678.71,113690.55,47653.97,19425.48
71.09,51862.33,69751.01,130812.06,191240.2,190455.99,113561.97,47608.38,19421.61
71.1,51853.9,69693.9,130667.7,191014.27,190233.26,113433.4,47562.8,19417.75
71.11,51845.47,69636.79,130523.34,190788.34,190010.54,113304.82,47517.21,19413.89
71.12,51837.04,69579.67,130378.98,190562.41,189787.82,113176.24,47471.63,19410.03
71.13,51828.6,69522.56,130234.62,190336.48,189565.09,113047.67,47426.04,19406.16
71.14,51820.17,69465.45,130090.26,190110.55,189342.37,112919.09,47380.46,19402.3
71.15,51811.74,69408.33,129945.9,189884.62,189119.64,112790.52,47334.87,19398.44
71.16,51803.31,69351.22,129801.54,189658.69,188896.92,112661.94,47289.29,19394.57
71.17,51789.42,69288.28,129647.59,189419.96,188661.03,112523,47238.67,19388.53
71.18,51768.67,69218.03,129481.61,189165.16,188408.61,112371.02,47181.73,19379.74
71.19,51747.92,69147.78,129315.63,188910.35,188156.19,112219.04,47124.78,19370.95
71.2,51636.33,68980.63,128990.16,188442.57,187684.74,111894.46,46984.06,19325.82
71.21,51605.91,68900.07,128807.2,188165.09,187409.01,111724.12,46918.2,19313.16
71.22,51578.94,68823.18,128630.31,187895.71,187141.6,111560.33,46855.52,19301.89
71.23,51551.98,68746.3,128453.41,187626.33,186874.18,111396.54,46792.85,19290.61
71.24,51525.67,68670.12,128277.67,187358.49,186608.36,111234,46730.78,19279.6
71.25,51514.88,68610.49,128129.17,187127.04,186379.96,111100.95,46683.02,19274.79
