Century	Sim	Year	Month	MonQtr	QM	ontNTS	ontNBS	erieOut	preprojectIceRetardation	beauharnoisMaxFlow	lacstfrancoisFlow	carillonFlow	richelieuFlow	chateauguayFlow	stfrancoisFlow	stmauriceFlow	forInd	iceInd	tidalInd	ogdensburgR	cardinalR	iroquoishwR	iroquoistwR	morrisburgR	lsdamR	saundershwR	saunderstwR	cornwallR	summerstownR	ptclaireR	jetty1R	varennesR	sorelR	stpierreR	threeriversR	batiscanR	ontNBS_QM1	ontNBS_QM2	ontNBS_QM3	ontNBS_QM4	erieOut_QM1	erieOut_QM2	erieOut_QM3	erieOut_QM4	ontNTS_QM1	ontNTS_QM2	ontNTS_QM3	ontNTS_QM4	forNTS	indicator	confidence	ontLevel	ontFlow	airTemp	freezingDiff
438	2097601	43701	1	1	1	7810	1430	6380	0	6595	209	2059	436	72	205	651	1	2	0.0051	0.862	0.927	0.944	0.953	0.953	0.953	0.945	1.02	1.075	1.197	1.071	1.066	1.093	1.026	0.99	0.997	1.001														-1.0		74.69	623.0	20.0448197672	-11.9551802328
438	2097602	43701	1	2	2	6650	330	6320	0	5860	55	2024	398	44	149	692	1	1	-0.0082	1.154	1.088	1.084	1.101	1.123	1.175	1.175	1.096	1.58	2.028	1.196	1.102	1.106	1.066	1.007	1.0	0.913														-1.0		74.7	623.0	20.0448197672	-11.9551802328
438	2097603	43701	1	3	3	7510	1100	6410	0	7156	132	1944	346	44	176	633	1	1	0.0092	1.215	1.159	1.139	1.158	1.265	1.311	1.319	1.061	1.347	1.391	1.084	1.105	1.152	1.095	1.069	1.107	1.112														-1.0		74.72	693.0	20.0448197672	-11.9551802328
438	2097604	43701	1	4	4	8200	1690	6510	80	7500	135	1918	368	38	122	598	1	1	-0.0196	1.189	1.12	1.173	1.219	1.276	1.297	1.305	1.051	1.279	1.43	1.106	1.07	1.124	1.054	1.019	1.045	1.0														-1.0		74.74	746.0	20.0448197672	-11.9551802328
438	2097605	43701	2	1	5	7460	1170	6290	160	7500	137	1923	458	97	226	619	1	1	0.0247	1.267	1.17	1.253	1.281	1.345	1.363	1.358	1.066	1.343	1.546	1.147	1.092	1.124	1.09	1.05	1.082	1.036														-1.0		74.74	756.0	13.4243115450286	-18.5756884549714
438	2097606	43701	2	2	6	7300	830	6470	180	7486	140	1902	483	36	165	640	1	1	-0.0176	1.232	1.307	1.56	1.576	1.802	1.815	1.807	1.102	1.436	1.566	1.238	1.146	1.164	1.17	1.118	1.123	1.068														-1.0		74.73	754.0	13.4243115450286	-18.5756884549714
438	2097607	43701	2	3	7	7910	1240	6670	30	7500	140	1993	501	62	189	653	1	1	0.01	1.291	1.322	1.55	1.559	1.774	1.769	1.774	1.096	1.46	1.621	1.144	1.159	1.202	1.272	1.224	1.232	1.252														-1.0		74.75	752.0	13.4243115450286	-18.5756884549714
438	2097608	43701	2	4	8	9080	2310	6770	100	7500	141	2085	534	66	392	706	1	1	-0.0107	1.286	1.19	1.434	1.438	1.597	1.599	1.597	1.071	1.411	1.69	1.087	1.077	1.09	1.089	1.063	1.084	1.039														-1.0		74.8	760.0	13.4243115450286	-18.5756884549714
438	2097609	43701	3	1	9	9660	2880	6780	110	7500	142	2185	454	17	192	663	1	1	0.021	1.231	1.132	1.247	1.267	1.361	1.386	1.384	1.059	1.359	1.641	1.083	1.029	1.014	0.993	0.968	0.998	0.96														-1.0		74.86	780.0	17.2611133067097	-14.7388866932903
438	2097610	43701	3	2	10	8600	1450	7150	40	7500	234	2125	481	21	150	604	1	1	-0.0262	1.057	1.041	1.054	1.082	1.119	1.177	1.185	1.065	1.435	1.95	1.022	1.029	1.024	1.01	0.991	1.018	0.982														-1.0		74.88	800.0	17.2611133067097	-14.7388866932903
