ID	Seed	C1	addC1	C2	P1	P2	rcThreshold	wetDenominator	dryDenominator	adjLevel	adjFlow	lf50Conf	lf99Conf	lfDryThreshold	lfWetThreshold	Coastal Impacts: Upstream Buildings Impacted (#)	Coastal Impacts: Downstream Buildings Impacted (#)	Commercial Navigation: Ontario + Seaway + Montreal Transportation Costs ($)	Hydropower: Moses-Saunders + Niagara Energy Value ($)	Meadow Marsh: Area (ha)	Muskrat Lodge Viability (%)	Recreational Boating: Impact Costs ($)
0	1	0.0	216.07796347924543	179.1814415663788	2.0	1.8818128998532684	7260.177330004507	80.62568560626907	1855.4052019659844	75.04097909248456	37.42994182584822	208.60270017017044	175.6233084468619	7245.706238728426	7431.603317247264	-30.36501244663685	-17.163702526981808	-3.2920357460322265	0.9169946558624772	-31.68003159097828	-15.581885074741775	27.245013980989626
1	1	990.2960585654232	0.200851370446725	183.05098942552019	0.5	2.0	5983.6830418934605	747.5473227006916	416.0071909198027	77.0	-50.0	179.95353702389232	0.0	5500.0	8850.033462446463	13.037276616950242	-6.279470642106482	-1.894325246171758	1.596274204687134	-6.271479622806127	-35.198741011898946	44.89021062336093
2	1	0.0	59.12868847455478	153.06732340700967	0.5	0.6817724730144374	6700.684179166449	1.0	665.000365330977	76.53234703213901	50.0	223.49854071170589	138.98728553200002	8384.94723487153	5689.399480199657	84.70952413332753	-4.019156347414547	-2.034500924365529	1.418739427795474	-3.3666734064900927	-25.009576581702404	29.89893181478461
3	1	701.2768393488475	98.12182455219823	248.45428784214937	0.5	0.9851097441626171	5915.147696782075	1695.73541940268	907.4473499825813	76.41445933974524	-16.42545396301196	250.0	139.3597328465597	6647.207621077768	5687.135857749667	-46.23584930652574	-6.333077367404134	-1.7879386571381948	1.8570381385485135	9.48022064035537	-41.96582845978229	85.17901050269191
4	1	0.0	98.39749112323977	135.25486941439354	1.1071102873939527	0.7081017276659383	6513.391336485198	1230.2688081984818	1220.0010743644398	75.99120822240667	12.253593750806758	214.32644209950553	117.01690435562689	8934.115512399218	7086.894627418067	14.52606556610344	-4.820373985664025	-1.7068657796226547	-0.318561500247042	-15.42081089749676	0.9282620232752404	-7.543942779553586
5	1	23.518004747674603	174.54166225321146	193.58018226545803	0.830253876643404	0.6730368405918665	5723.420323360402	14.185988811031208	1124.337791361454	74.02195430407812	-19.689573270412332	149.27481731184008	29.397782742444875	6567.447748046827	7292.454871810154	327.0348074785215	-9.537020844056956	-1.236674205639548	2.4908024945714446	-55.59682188715421	-38.372403608054114	131.5155976682545
6	1	0.0	225.08021605553665	147.4051522362732	1.3487873299854058	0.7064327148597416	6758.627117711766	47.45922603546325	1242.811355017175	75.81532089563932	6.1138939747019805	142.4158684086838	194.6732061630715	6682.502303173813	7623.300142071608	22.102333565583308	-16.37197395803673	-3.3157052355833123	0.5764240236478451	-12.164794400555715	-10.7446885064961	-8.672560163560483
7	1	0.0	103.74667495080463	0.0	0.712686564741968	1.5466575941352758	5500.0	515.5626907940399	1462.289453713353	74.83700132502923	50.0	163.49087297830948	0.0	7484.300774138272	7482.421915041705	35.93622412549028	-5.295274200431175	-1.446496226667488	-0.4611974749970983	-40.15586640545051	-8.693725207582967	84.94591718317096
8	1	0.0	92.95561106658687	160.9475204867532	0.5	1.8938571916413163	6360.193042532552	13.693080954780743	463.28907205512155	76.53075648313977	50.0	216.3188287418878	154.6139292546115	7323.032981129037	7148.750910240469	-19.068592796917088	-6.618699281283473	-2.0019131341464447	-0.0456802018947254	-16.05535757326505	-15.12422818339104	59.33697663288336
9	1	784.3656650118421	246.13534948015538	110.34874650706935	0.5033342794325306	0.9593129597943636	6278.406929002316	550.3371768915472	157.3048616915761	75.88158546118422	11.571029108867023	216.86326313209713	142.23192699710265	6512.673916244687	5744.6717403708735	44.404093518128526	-5.983024642632601	-1.9588685977017952	1.5612224918942004	-10.317876305521128	-32.41423269303595	36.5518357350349
10	1	0.0	103.20176668260285	142.32008897308637	0.6017103143779322	1.2066697866967102	6647.176757240632	983.0280979499564	1281.9575404041984	74.80755416218962	37.97157293374774	129.34119298059264	98.42994521368533	8986.049376023799	7250.930941294464	27.8215124666427	-4.149128912214539	-1.7814240858559007	-0.4096479899316226	-32.97922360415044	-5.229170617615976	18.627404554453754
11	1	588.8584212248173	250.0	48.811044536446744	0.9002359605335919	0.5	6294.587413464745	513.4527452826484	7.817702473094395	75.90096745079714	35.892719227530506	250.0	0.0	6937.478811679885	6840.749253004315	127.9884639512065	-4.242493052938364	-2.002889081607012	1.645354061460728	-17.794764134687014	-38.20838065132676	81.75500086447848
12	1	173.37886741998028	187.4971809456394	179.1814415663788	2.0	1.8818128998532684	7360.7552246376	80.62568560626907	1486.3011434758782	76.26069714491564	37.41503226641724	208.65574134036848	88.02044172492353	8527.504816347218	7711.55878481354	-29.35619612132588	-16.54536290009765	-3.1521361111976014	0.760347984914673	-9.254214630154156	-13.63717760100586	-1.3527500093818396
13	1	0.0	112.5543760775338	274.67702523023956	1.1023638882832434	1.0599423454981163	6494.986718010987	207.9071929011984	944.476479033261	75.00545133696995	37.14038007593257	174.2655751412768	85.64545480479282	6023.871630144669	7505.631731618667	56.97617691057683	-5.107489775407433	-2.045491625699765	-0.3744476382127376	-30.30649482933928	-5.182849797841205	10.545776147534902
14	1	784.3656650118421	246.13534948015538	110.34874650706935	0.5033342794325306	0.9593129597943636	6278.406929002316	895.8462470196761	157.3048616915761	75.88158546118422	11.571029108867023	216.86326313209713	142.23192699710265	5998.205870505936	5744.6717403708735	-5.024652412452142	-6.227186422324962	-1.942299585928338	1.694957976473511	-0.1327418992063013	-35.29057355415988	44.23983931263655
15	1	0.0	110.64004656175153	188.24706388338598	0.8891626989676531	1.8059815225700413	6614.154780672432	211.66848379314874	885.3836764865919	75.93265076789005	37.16344485961508	165.25144224178624	94.79690066592285	6257.764184589896	7077.278282765657	-35.930170637810754	-7.049206866181318	-1.6709119162205204	-0.0120162822639922	-16.982820436919845	-15.180460444951688	30.58400895203657
16	1	34.280229566057706	123.41532688509214	159.23142272028505	1.0970526752917515	0.6777667432800377	6992.608008339957	1799.9926484966934	1148.4170899275505	76.01066085844995	39.71685411918429	97.19382286937763	117.7786282845677	9000.0	7226.276460373274	2.3857099322840765	-4.455869118527798	-1.8461325397910255	0.170676710826202	11.429161999014749	1.0846200743054175	-22.617447508326197
17	1	10.073011593838599	105.26098741128972	159.0530313588265	0.5058721917586928	0.5009845799834473	6695.242295421309	141.9601124440938	953.8422149348122	74.72941841037591	49.84215708178006	184.3379344056216	240.2378190110063	8479.625212332183	7225.950987618383	18.60722990245718	-6.219031776547655	-1.6267609281983029	-0.216600393704456	-16.543414700996948	-4.604547510784019	-8.605648284653416
18	1	18.6523753220598	122.19402339390322	187.7255820081946	1.2318741349245403	0.8989315245069327	6861.438366195756	1712.4001780801457	1258.857038769486	75.74910165469767	40.493109493813236	177.62454698180977	74.92275531983998	5809.221700164352	6927.23350876338	-25.87608191864955	-6.416336997447446	-1.8132384496464011	0.2820714456550319	-0.6746709275058349	0.0696075257034547	-9.191692593207796
19	1	714.5103905828157	72.41065214163058	254.46874264237533	0.516743871713948	1.029964986024244	6255.446471487231	257.3841214434071	1551.0270786158553	76.86048108013145	-45.6850615164759	246.4463644483181	140.03851472837601	6124.962530898906	6809.96230660959	74.90277753319326	-4.386203595307802	-1.9771337154602289	1.55926807145953	-15.19172039762496	-31.58025566276777	39.59575934629811
20	1	364.31237125651876	184.49877240180766	154.5533085052963	1.803605730827051	1.3307147012948888	7031.204317312417	1630.2437747385559	2000.0	74.79667296553619	50.0	154.72175162505042	172.02941353660762	7145.949005165063	6844.492768713185	-10.759610916577756	-6.274624197902123	-1.5170122925942324	-0.0796431525614586	-24.60130770031876	-4.402070914301232	29.663657989102088
21	1	0.0	221.88518435550557	194.77015591707385	1.4214297932686475	0.5083354411377317	5529.518095143131	1636.157450404165	1384.7969287171127	74.72485733563911	38.31173158784293	0.0	229.22332095552704	8806.741861194734	7092.002429891242	-25.32270995407093	-6.084611534787666	-1.1692346434220018	-0.0925200360315909	-27.62677798536404	-17.31404999510184	93.15562938326664
22	1	14.9343045100464	110.64004656175153	188.24706388338598	1.3658710739933762	1.1838166104350543	6697.080539775568	1382.369233961303	933.1543953926187	74.12425009784175	27.729497207222266	165.98886134326492	127.90718657281619	8787.6804027555	6643.818828895999	18.45948860409489	-4.43482242971081	-1.885368929969151	-0.1244642877264394	0.6776471246819011	-1.0552399798317258	-22.725066847771224
23	1	65.76391171043119	204.60800845440144	147.39542470614347	1.8802036746966873	1.269357441911347	6916.258925769963	90.42852872463735	1825.8649648389794	75.8061706063298	31.206238832701175	177.03473083621245	180.58450577275045	7430.287612363345	7464.651284462987	-40.09195154173996	-16.56555952601885	-3.195433978362841	2.1513428718329566	-53.54108608069471	-9.126271989329938	80.3644677506035
24	1	4.5497164327258	185.68854046150065	72.2859726207048	0.533668109394891	0.9009206482965688	5849.820555706541	174.05967438379224	322.1929196820035	74.71719249998367	43.64324931778786	241.0228666968949	87.50797766559883	8974.433363598291	7045.97442581577	-16.161187540468642	-6.355122219793235	-1.76318266827653	-0.1949577040679261	-26.397507837605144	-23.88311088158992	74.85647240851928
25	1	0.0	96.49844004195783	160.9475204867532	0.8648351321736599	1.8938571916413163	6360.193042532552	13.693080954780743	589.0370627350801	76.53075648313977	50.0	216.3188287418878	154.6139292546115	7323.032981129037	7217.758127127376	1045.1056563839609	-5.366353035449955	-2.069172516993931	-0.0454706272381268	-50.13881767414342	-7.447310834429269	121.25212732824036
26	1	0.0	101.51299096030435	37.50791939285271	2.0	1.917957036967337	5998.36055544534	561.2071501975583	1901.5776567067032	74.99800742971817	35.44820303935238	207.87635619769046	105.45395807253283	7192.624543687793	7544.932325183514	89.69346101001712	-3.176547455565327	-2.0275792830087336	-0.3840713066654181	-37.002092697760055	-10.14504346908537	56.9652908376782
27	1	0.0	102.38431011535283	140.29483218528077	0.7620389152675883	0.5	6633.938052041346	985.5000260009082	595.9961173764932	74.83276638903207	38.29500485634088	185.469458772274	138.23017749299567	7877.006018673376	7279.8742867961555	57.87218634481956	-4.2273177927213785	-1.762831536273603	-0.4486506961537204	-15.58270126925621	1.3805474076263784	-15.514545174543898
28	1	0.0	114.82306607991357	274.3620305369766	1.1468506142322052	0.8077164607510215	6575.064069342069	1.0	955.4664957651246	75.03748408961678	49.847620567131685	166.74090357108096	99.4422572036018	8388.425453229735	7726.711443803963	-50.05401331830755	-17.71652102663245	-3.2650697373754323	0.9452570939312496	-23.36334351408277	-15.150619363701818	32.84320657751723
29	1	220.29049693805288	228.4447353195962	127.18992290198769	1.9960897550266106	1.9306753355568322	7291.04932732523	133.86795590513006	1855.3069562109936	76.20361454368579	39.073424984118105	97.25013892461787	182.97915776362285	8599.72439224863	7373.848458406236	-43.190537128525285	-16.49056504091565	-3.056092045146326	0.7845950128017094	-32.23816743658931	-23.429249443145324	50.53376210277738
30	1	16.240512246585197	222.08851950235766	195.74894427002226	1.9528039371161925	1.862189950103493	7084.607668898158	108.03772016867002	1141.0896053070394	75.59860105214088	35.11340120398627	210.4736541719168	189.14727618895327	7229.343083014844	7409.781573507602	-57.41440795190235	-16.789750597101587	-2.9997942154086146	1.2801742212444651	1.98760357998206	-18.06985361858615	20.72182608635717
31	1	0.0	223.7859593376102	162.68856845912893	1.9990383128234996	0.5014341681394943	6952.343802517226	65.57957914522473	1381.8929386792215	75.8878588132714	39.24724648707769	173.39411054576772	188.50115444150006	7205.753259527442	7457.250201767709	-19.020468751287208	-16.056142179944985	-3.3477421763242035	1.2869252091581476	12.613207318852782	-15.511010399749155	-10.252839357417272
32	1	579.0358541432073	217.32964587115978	140.66485762083747	0.5	0.5	5930.087745842986	750.031691956418	921.1159171231825	76.9714563417799	-25.940887645646978	223.72123420443185	12.399053867833826	8933.242585655968	5542.816111138174	-16.115289815637794	-6.327731630061557	-1.863361515131088	1.6870693902473106	-0.1007010257933283	-38.09227519040652	54.50546854592656
33	1	0.0	181.08044685402558	70.8038125268149	0.5268866975375164	0.8948552236078703	5822.3799762636245	151.58176200362016	307.37004081207476	74.6979530062643	43.46100251971188	242.51605760878869	84.69371626093063	9000.0	7050.787655482301	9.90713544580849	-5.269685444136908	-1.794080342765529	-0.5096499807314776	-31.624057995134503	-16.7646729361136	57.73384826644449
34	1	8.021260896193	153.78874596517232	181.3616529567091	1.123802144039462	0.7170951239012147	5509.614932442565	567.6860909257446	1792.4094073099404	74.2007467014225	-48.49945183969587	174.17377617927784	247.3607053036847	8577.248458208178	6926.835676401429	-14.466885336037471	-5.9527734814742645	-1.9062644023341904	-0.1938844697993137	-15.345336746604152	-16.52457331570897	13.908667387011048
35	1	14.387023093537401	246.65367657195162	50.65844370221055	0.9001440701282325	0.5053251102910497	6291.4496119105925	556.0084528880147	19.96520875864665	74.59700781353679	28.585364371923603	250.0	0.0	7727.136154958811	7309.200671317627	11.026649571430996	-5.3121451756760605	-1.9442219595549644	-0.4396246052325847	-20.185969488470644	-7.842352585608951	4.466979340635636
36	1	902.4106863955487	208.04248902456524	211.8499527710263	0.6198004942933908	1.9478830796172577	7773.246451899272	904.8863788442253	2000.0	76.28133023352753	46.994107318307115	24.915461352676875	73.04835041917812	6198.811611184047	8470.615749829714	25.56087027985368	-5.356879080282927	-1.7677903366440393	-0.1690992035618926	4.782981449524332	0.1715537840724053	-24.260769775266613
37	1	8.0010361779979	219.13754995412245	49.45307396937711	1.820175298534497	0.6018512886664468	6972.948333022452	106.789935292026	1927.0613286548319	75.06251999445895	33.55236753742352	206.98375957357186	197.6808762428745	6074.8159114818745	7409.781573507602	-55.941966606050045	-17.536968147690118	-2.882561789063673	1.2120140527644652	-5.256663436287852	-23.118336953790912	79.19954848997205
38	1	32.8811909931484	212.54480932312282	167.12277326606574	1.916175373370281	1.6875811499547744	6807.65661648029	73.00267080535978	1657.0803296231918	74.9781814926419	38.76611578452737	153.03290079446876	154.28143436717394	7583.97316108001	7512.749047899401	-31.79563848798794	-16.463959886547674	-3.08929327316106	2.6367873748983017	-61.08208325413974	-10.821915157077669	136.31138224698464
39	1	0.0	112.60021256168932	184.57802557843823	1.5005840331068456	1.1403909357254234	6583.174860810804	332.6460774451402	909.2204144168992	76.68456146022787	5.295773523106718	169.75437791282062	91.4570686838975	6418.8665167559675	7110.064466042578	23.41140657601385	-5.040855634539343	-1.927485137987187	-0.4347265499782109	-10.446272965789586	-13.48014249286958	-11.891512680633753
40	1	0.0	50.5101844935611	150.97266939101326	0.5	0.6369087867766275	6690.2123741198375	1.0	620.5457452893345	76.63674244033517	50.0	227.96764762399255	148.321692764262	8404.330979922936	5656.385116303259	39.94371943191302	-5.8146520831283	-2.0058166774705937	1.52015961848609	5.459355248664758	-25.914147350404647	25.68810091775374
41	1	16.3065547077497	202.6633731836175	191.2955731602108	0.6475320214863697	0.7424183467437675	6743.632962772565	210.62781426976278	827.0237310232628	76.3700704485289	13.543531837010214	191.77653827014336	163.66439592508675	8455.534526109628	7374.411576511466	13.180638132600851	-5.786826675240064	-1.995843203291452	0.0643507953642948	13.296262020373954	-3.735374748459859	-25.02365655991293
42	1	581.6208966505135	246.5827424212137	179.50241723931924	0.5	0.5	6256.103425356358	698.8535260312406	1273.0588107951762	76.83594565950823	-27.16887210843226	236.68501156347472	17.720094921593724	9000.0	5835.939830830093	-20.403768501089363	-5.972552142949066	-1.9391333506842292	1.7550729669189724	4.423800666051019	-36.719439365902446	46.512776165063656
43	1	29.8258033971424	78.03764491001856	189.1667846641917	1.182166685025892	1.0914626934949723	6622.157226850007	1185.1550858555256	906.4037968672569	75.98241224915343	29.971016517371552	177.81576369595717	95.88108440452011	8319.021764512263	7256.731590848098	-25.99260831688561	-6.448150450204113	-1.53443863616028	-0.0487781574289125	-12.23723459981884	-0.1231599033156025	5.721680533012835
44	1	14.387023093537401	245.87899907457862	50.65844370221055	0.8997742311953972	0.51093744204184	6291.4496119105925	556.0084528880147	31.018045964204674	74.62069500046147	48.839719456150505	217.49949619816675	0.0	7727.136154958811	7337.328213620785	4.998599128259682	-5.101224270130723	-1.9051207233340504	-0.3916233578623564	-30.55448093124041	-9.15106744998813	31.32782860039056
45	1	36.7277410399375	202.37851126347994	186.3291568142159	0.6915605158268332	0.7509537249322029	6810.310612183348	362.18555045512085	847.9810386806656	76.32354446045719	14.179108643868403	179.54834508349055	142.4242637841319	8251.773463664715	7398.2612620762575	-1.04926706109224	-6.588813707328946	-1.8969138975640651	0.3210825090962746	24.070746980871935	-3.6117851376197176	-24.049934763389373
46	1	14.9604934908862	216.16440773473718	165.29311941280625	1.853328828067763	1.7463736086814219	6580.5638217945125	74.41119866351939	1831.7953220994975	74.50630631458037	21.858994250638048	138.9623409724473	191.4360893889321	7073.118246911921	7529.144703533257	-72.11569444802382	-15.639541406365296	-3.084634880448513	2.9844985492093583	-10.48724771967476	-35.43448330628041	167.44224191840686
47	1	889.9656365158506	201.29496222603635	67.45920243328662	0.8212570311342815	0.7201233559556622	6356.500148172211	638.2899966569493	434.62708388259	75.93499564983534	13.02863479580543	204.83917980304196	109.99944172145457	7597.785055213185	6736.273646343114	106.79702889074548	-4.342681849209618	-1.978775226194976	1.614621330128492	-20.478883354486385	-37.517613841148254	81.3370269224582
48	1	0.4812343610705	176.93558882990217	175.9617401510001	1.6998798164835232	1.1317366298795972	5500.0	1095.2899393686744	1015.4548313409077	76.98983187813381	23.855409775771037	50.39401182081127	246.6491792331604	8221.6358152039	7057.555290468183	-19.103271734031484	-6.684345986677694	-1.7637808985462813	-0.2048603445964586	-20.27651573697566	-18.00036677019278	36.3076442292865
49	1	14.0499909929065	250.0	48.43482356956221	0.9289943256910793	0.5	6262.121095317757	567.2774763725565	25.18884293117996	74.53806071181401	43.791863507622324	207.47953960132938	5.816488535839975	7624.802073009651	7377.206623824624	15.051402819197884	-5.139212321346549	-1.9481218328774137	-0.3800605148900621	-26.07688472950039	-8.118659309680346	23.55527504886014
50	1	12.0753336257758	250.0	200.23914524680524	0.7971460072787863	1.3738919467032913	6603.414858507768	204.54741123717906	432.0082391818469	74.14908993112718	29.678179619756108	248.33039942444614	175.298234433858	6484.084797179766	6949.377323696728	16.491858325444696	-5.986762703866231	-2.059879219957805	-0.1812383271398908	9.444851183792546	-16.85124634599834	-12.179824899190937
51	1	698.3448493979226	223.22060368205277	121.57886305198129	0.5849162679893695	0.5831892901783852	6355.129742991104	369.70254393720336	225.32818261430535	75.74858311098822	16.449697888794248	228.9795685233065	150.6802702552473	6806.938790479495	5868.41085396985	99.76828429363486	-4.805899590675506	-2.003733885816481	1.5102015619125655	-15.134919493355936	-30.329188980204325	36.64168054235358
52	1	0.0	223.7859593376102	243.29019177568497	1.951409215038737	1.9873632211749692	6949.768729753988	131.72625425241466	1971.951044816827	75.54338562996575	39.369821341755326	173.93483971255625	189.56630861055828	7074.138279699571	7208.437152848438	78.19146837105981	-16.90993489240182	-3.137238002035766	0.6470478438315311	-55.09837725692528	-17.17389074603805	72.16901325122498
53	1	27.963220839671102	226.6886455611357	256.13362526344173	1.0293146103774062	0.5992796068578349	6729.161011019621	295.57565517866453	809.8563243101185	76.58330914243034	12.878384842763033	240.0012811288403	150.25737085453267	8791.64655631483	7018.740448933208	17.511390715967224	-6.642152190697639	-2.076348735513831	0.4866494322225158	48.93921377321784	-15.06556862996446	-17.61485777282477
54	1	657.0033615921019	250.0	155.08964981021893	0.5	0.5	6271.367744388649	696.6702206290316	1306.6012352745274	77.0	-31.72796423900845	249.9739126427821	18.29358934676685	9000.0	5609.861116908658	-10.005218913031612	-6.189663415291355	-1.9460763766198792	1.7244913572020484	2.100853197633973	-35.70402226865616	42.750519842434
55	1	8.864593353787999	184.44794599009754	82.35654620870848	1.943476386444794	1.271445867995456	6279.160994680103	67.26783413932878	1609.5740964292572	75.00655666723297	-21.47941031595191	214.9595213196631	188.4673686631834	7153.195114725089	7456.433234612449	-29.09619885178812	-16.319898404463697	-3.1098939048283785	3.173921594746552	-60.622878719498175	-32.945511818921986	128.3681558264188
56	1	27.7728895085129	113.14311088536817	170.4278607296159	1.8855978277027565	1.8905505423139148	6472.356517696229	115.4031143907181	734.6618175094371	76.38527608601913	45.099230702707644	238.6346826741263	150.4752812681402	7509.315860969757	7178.193449171318	197.96449258654047	-12.761006194920276	-1.455950673235227	1.88330110750956	-70.22552429285172	-31.148571356255545	212.72005143782664
57	1	657.6640085553151	211.24546278869664	114.17449577501235	0.9150458892687914	0.7369937360165969	6353.499832917154	388.561179846558	371.1568840464318	75.92231050353286	10.776876683315898	190.28365485627725	44.47178860839032	8119.860203608237	7223.924129265344	287.83680240795024	-4.443637774162738	-2.017877874578072	1.632093960539916	-39.674396679057445	-30.090707554376998	82.64794781291468
58	1	0.0	188.78479477997948	91.75730306791371	0.5	1.0764321245980542	5617.289626600359	153.3630762708746	371.10052169026415	75.04366853682255	31.91445615485614	247.84979776981774	91.2281226937431	9000.0	6673.667671818346	-45.3239445844431	-6.763539695111973	-1.784875203863016	0.8241403228956383	-3.5009005019460004	-26.425294562504504	65.94959213614118
59	1	33.0267717495801	215.38920842195046	164.6381408216399	1.313844066944378	0.5325937869716175	6516.649113955445	62.85785955244739	1148.1061518200431	75.96912721863552	19.995328118539064	234.60183869981995	55.36098094516272	7070.732123806326	7726.2032939610435	-75.5621282764813	-14.778604846596258	-3.100450565144611	3.0484414910484894	29.065491704373063	-38.75690085381135	125.3788999345952
