Century	Sim	Year	Month	MonQtr	QM	ontNTS	ontNBS	erieOut	preprojectIceRetardation	beauharnoisMaxFlow	lacstfrancoisFlow	carillonFlow	richelieuFlow	chateauguayFlow	stfrancoisFlow	stmauriceFlow	forInd	iceInd	tidalInd	ogdensburgR	cardinalR	iroquoishwR	iroquoistwR	morrisburgR	lsdamR	saundershwR	saunderstwR	cornwallR	summerstownR	ptclaireR	jetty1R	varennesR	sorelR	stpierreR	threeriversR	batiscanR	ontNBS_QM1	ontNBS_QM2	ontNBS_QM3	ontNBS_QM4	erieOut_QM1	erieOut_QM2	erieOut_QM3	erieOut_QM4	ontNTS_QM1	ontNTS_QM2	ontNTS_QM3	ontNTS_QM4	forNTS	indicator	confidence	ontLevel	ontFlow	airTemp	freezingDiff
160	763201	15901	1	1	1	7450	1510	5940	220	6768	70	1862	300	20	134	605	1	1	0.0375	1.034	1.004	1.005	0.997	0.995	0.993	0.988	1.042	1.194	1.552	0.992	1.006	1.039	1.023	1.034	1.051	1.034														-1.0		74.77	693.0	20.0448197672	-11.9551802328
160	763202	15901	1	2	2	5530	-20	5550	510	7111	113	1893	306	16	130	682	1	1	-0.0442	1.331	1.315	1.296	1.294	1.521	1.622	1.633	1.156	1.829	1.785	1.145	1.168	1.167	1.202	1.163	1.126	1.066														-1.0		74.71	730.0	20.0448197672	-11.9551802328
160	763203	15901	1	3	3	5910	710	5200	690	6884	107	1902	324	61	307	746	1	1	0.0393	1.274	1.301	1.467	1.493	2.05	2.131	2.131	1.219	2.226	1.718	1.255	1.179	1.181	1.12	1.042	0.993	0.948														-1.0		74.67	707.0	20.0448197672	-11.9551802328
160	763204	15901	1	4	4	5180	-200	5380	630	7161	152	1909	293	25	130	736	1	1	-0.0419	1.374	1.336	1.662	1.684	2.245	2.305	2.303	1.229	2.433	1.874	1.248	1.157	1.167	1.146	1.078	1.054	1.021														-1.0		74.61	677.0	20.0448197672	-11.9551802328
160	763205	15901	2	1	5	5820	320	5500	560	7184	155	1840	368	14	110	658	1	1	0.0484	1.303	1.297	1.634	1.642	2.129	2.174	2.169	1.189	2.281	1.814	1.253	1.227	1.25	1.232	1.175	1.161	1.129														-1.0		74.58	681.0	13.4243115450286	-18.5756884549714
160	763206	15901	2	2	6	5910	330	5580	260	7273	154	1816	336	19	129	624	1	1	-0.0473	1.299	1.326	1.565	1.58	1.991	2.025	2.011	1.162	2.074	1.882	1.226	1.19	1.202	1.151	1.124	1.12	1.087														-1.0		74.55	680.0	13.4243115450286	-18.5756884549714
160	763207	15901	2	3	7	6580	810	5770	60	7082	150	1776	350	5	125	613	1	1	0.0449	1.339	1.307	1.577	1.568	1.848	1.885	1.877	1.136	1.889	1.935	1.152	1.219	1.229	1.179	1.147	1.135	1.07														-1.0		74.54	677.0	13.4243115450286	-18.5756884549714
160	763208	15901	2	4	8	5960	250	5710	70	7200	146	1728	292	9	75	500	1	1	-0.0398	1.202	1.163	1.328	1.33	1.512	1.571	1.564	1.132	1.834	2.057	1.212	1.178	1.183	1.134	1.12	1.128	1.096														-1.0		74.52	680.0	13.4243115450286	-18.5756884549714
160	763209	15901	3	1	9	7060	1370	5690	240	6996	141	1792	175	3	72	474	1	1	0.0421	1.532	1.362	1.368	1.437	1.803	1.843	1.836	1.141	1.905	2.151	1.182	1.182	1.183	1.154	1.132	1.135	1.103														-1.0		74.53	673.0	17.2611133067097	-14.7388866932903
160	763210	15901	3	2	10	6070	390	5680	240	7197	178	1773	202	46	143	481	1	1	-0.0485	1.243	1.16	1.141	1.172	1.477	1.552	1.552	1.124	1.83	2.18	1.064	1.134	1.139	1.105	1.104	1.106	1.083														-1.0		74.5	681.0	17.2611133067097	-14.7388866932903
160	763211	15901	3	3	11	6760	1160	5600	80	7229	371	1599	354	77	323	503	1	1	0.0422	1.249	1.202	1.176	1.167	1.464	1.531	1.533	1.131	1.789	2.183	1.025	1.098	1.117	1.069	1.055	1.057	0.984														-1.0		74.5	672.0	17.2611133067097	-14.7388866932903
160	763212	15901	3	4	12	7480	1870	5610	0	7277	971	1518	430	100	258	550	1	1	-0.0405	0.922	0.962	0.963	0.962	0.976	1.003	0.997	1.069	1.446	2.066	1.033	1.046	1.044	1.04	1.043	1.048	1.006														-1.0		74.53	672.0	17.2611133067097	-14.7388866932903
160	763213	15901	4	1	13	8810	2840	5970	0	8100	584	2696	626	120	244	670	1	0	0.036	1.002	1.032	1.026	1.025	1.021	1.021	1.006	1.013	0.992	1.017	1.026	1.046	1.044	1.057	1.062	1.06	1.032														-1.0		74.6	678.0	41.7517159784	9.7517159784
160	763214	15901	4	2	14	8550	2290	6260	0	8100	190	3010	784	407	637	617	1	0	-0.04	0.957	0.981	0.981	0.974	0.973	0.967	0.957	1.002	0.953	0.97	1.008	1.02	1.027	1.041	1.071	1.043	1.005														-1.0		74.65	689.0	41.7517159784	9.7517159784
160	763215	15901	4	3	15	9790	3650	6140	0	8100	43	3596	952	328	1241	816	1	0	0.0336	0.963	0.973	0.979	0.975	0.978	0.969	0.957	0.988	0.93	0.922	0.997	0.973	0.957	0.939	0.933	0.951	0.935														-1.0		74.75	697.0	41.7517159784	9.7517159784
160	763216	15901	4	4	16	7770	1570	6200	0	8100	69	3426	1083	198	1032	980	1	0	-0.0371	1.094	1.061	1.045	1.039	1.034	1.033	1.015	0.992	0.969	0.987	1.0	0.98	0.982	0.957	0.915	0.953	0.968														-1.0		74.77	714.0	41.7517159784	9.7517159784
160	763217	15901	5	1	17	8150	1760	6390	0	8100	302	3310	1169	112	892	759	1	0	0.0309	0.901	0.949	0.941	0.938	0.939	0.93	0.92	0.989	0.913	0.843	1.0	0.999	1.004	0.996	0.986	0.993	1.001														-1.0		74.81	706.0	52.6244953788645	20.6244953788645
160	763218	15901	5	2	18	7340	1030	6310	0	8100	256	2957	1155	40	572	1662	1	0	-0.0338	0.928	0.949	0.954	0.948	0.948	0.944	0.93	0.989	0.937	0.911	1.006	1.019	1.036	1.028	1.023	1.008	1.009														-1.0		74.82	708.0	52.6244953788645	20.6244953788645
160	763219	15901	5	3	19	6980	620	6360	0	8100	312	2776	1069	15	212	873	1	0	0.0279	0.998	1.001	0.993	0.989	0.99	0.982	0.971	0.989	0.96	0.934	0.998	1.024	1.042	1.043	1.035	1.029	1.032														-1.0		74.82	697.0	52.6244953788645	20.6244953788645
160	763220	15901	5	4	20	7190	1040	6150	0	8100	135	2576	818	4	47	603	1	0	-0.0187	0.993	0.96	0.965	0.954	0.961	0.955	0.947	0.987	0.913	0.843	1.002	1.006	1.023	1.027	1.025	1.018	1.04														-1.0		74.83	688.0	52.6244953788645	20.6244953788645
160	763221	15901	6	1	21	7160	1100	6060	0	8100	57	2349	764	7	135	553	1	0	0.0082	1.014	0.992	0.989	0.98	0.984	0.977	0.964	0.988	0.913	0.828	0.996	0.99	1.002	0.989	0.983	0.99	1.025														-1.0		74.84	687.0	63.60510044624	31.60510044624
160	763222	15901	6	2	22	6980	860	6120	0	8100	60	1947	627	10	134	524	1	0	-0.007	0.979	0.969	0.975	0.963	0.969	0.963	0.946	0.99	0.874	0.731	1.0	0.969	0.98	0.962	0.95	0.958	0.954					6072.1052155004	5996.519775607027	6020.956549268112	6032.757150134516						-1.0		74.84	686.0	63.60510044624	31.60510044624
160	763223	15901	6	3	23	6310	280	6030	0	8100	63	1972	546	17	196	510	1	0	0.004	1.011	1.008	1.011	0.997	1.004	1.004	0.984	0.992	0.934	0.843	0.996	0.987	1.002	0.986	0.987	1.016	1.068					6120.0	6042.8802590304	6097.6474763504	6063.153642146892						-1.0		74.82	685.0	63.60510044624	31.60510044624
160	763224	15901	6	4	24	6410	350	6060	0	8100	64	1793	477	19	165	671	1	0	-0.0022	0.989	1.008	1.004	0.997	1.004	1.008	0.989	0.998	0.946	0.872	0.994	0.987	1.006	0.989	0.99	1.015	1.024					6030.0	6097.6474763504	6055.8273508104	6045.238022878508						-1.0		74.81	678.0	63.60510044624	31.60510044624
160	763225	15901	7	1	25	6490	430	6060	0	8100	130	1700	498	53	205	656	1	0	-0.0002	1.01	1.015	1.01	1.002	1.009	1.01	1.005	0.998	0.958	0.902	0.992	0.976	0.985	0.964	0.938	0.954	0.939					6060.0	6055.8273508104	6023.8241383304	6012.946658781356						-1.0		74.8	674.0	68.0508686807484	36.0508686807484
160	763226	15901	7	2	26	6540	540	6000	0	8100	100	1460	413	18	97	559	1	0	0.0026	0.989	0.991	0.986	0.973	0.985	0.987	0.967	0.998	0.934	0.872	0.99	0.965	0.974	0.954	0.924	0.941	0.914					6060.0	6023.8241383304	6015.3200616404	6034.920940532732						-1.0		74.79	672.0	68.0508686807484	36.0508686807484
160	763227	15901	7	3	27	6590	660	5930	0	8100	70	1500	369	24	142	682	1	0	-0.0044	0.959	0.974	0.971	0.965	0.971	0.974	0.954	1.004	0.946	0.872	1.004	1.0	1.014	1.017	0.995	1.022	1.052	615.1096506496	752.3010464479	850.7424665357587	897.5364188841343	6000.0	6015.3200616404	6021.369770650401	5989.875875111459	6615.1096506496	6767.6211080883	6872.112237186159	6887.412293995593		-1.0		74.79	670.0	68.0508686807484	36.0508686807484
160	763228	15901	7	4	28	6790	980	5810	0	8100	111	1670	333	15	82	755	1	0	0.0151	1.006	1.01	1.011	0.995	1.007	1.009	0.989	1.005	0.986	0.967	1.005	1.002	1.009	1.014	0.992	1.0	0.996	773.6060062495999	867.55592961566	909.5601603782576	890.9666737569188	5930.0	6021.369770650401	5941.3458240504	5978.598378086348	6703.6060062496	6888.925700266061	6850.905984428657	6869.565051843267		-1.0		74.79	670.0	68.0508686807484	36.0508686807484
160	763229	15901	8	1	29	5800	110	5690	0	8100	156	1594	324	38	170	526	1	0	-0.0249	1.036	1.023	1.026	1.005	1.016	1.018	1.001	1.007	0.992	0.998	1.009	1.012	1.023	1.022	0.989	0.992	1.004	965.5105190496	986.86403179054	946.2486678314956	906.4881256300793	5810.0	5941.3458240504	5858.3712525404	5898.290921610268	6775.5105190496	6928.20985584094	6804.619920371895	6804.779047240348		-1.0		74.76	672.0	71.8849088288774	39.8849088288774
160	763230	15901	8	2	30	5990	180	5810	0	8100	176	1566	288	24	187	963	1	0	0.0305	1.027	1.018	1.019	1.008	1.015	1.019	1.002	1.008	1.009	1.062	1.012	1.012	1.022	1.022	0.996	1.001	0.998	580.8387394495999	625.8213435923799	677.3422741183686	626.7913683041356	5690.0	5858.3712525404	5755.3254168904	5799.86564001538	6270.8387394496	6484.19259613278	6432.667691008769	6426.657008319515		-1.0		74.74	660.0	71.8849088288774	39.8849088288774
160	763231	15901	8	3	31	5460	-270	5730	0	8100	310	1394	256	14	278	926	1	0	-0.0281	1.019	1.028	1.028	1.011	1.014	1.022	1.007	0.994	1.031	1.121	1.001	1.003	1.014	1.024	1.012	1.021	1.058	435.58327784959977	527.2100643170199	519.4279493574028	543.6650404502021	5810.0	5755.3254168904	5772.3520715704	5728.08205070766	6245.5832778496	6282.53548120742	6291.780020927803	6271.747091157862		-1.0		74.71	656.0	71.8849088288774	39.8849088288774
160	763232	15901	8	4	32	6570	810	5760	0	8100	300	1406	255	27	172	652	1	0	0.0353	1.007	1.021	1.02	1.01	1.017	1.021	1.005	0.998	1.069	1.097	1.004	1.008	1.008	1.001	0.97	0.965	0.93	192.34024064959976	255.1551476619003	354.676737658923	369.8356351161383	5730.0	5772.3520715704	5713.6769535804	5725.568543169643	5922.3402406496	6027.5072192323005	6068.353691239323	6095.404178285781		-1.0		74.71	644.0	71.8849088288774	39.8849088288774
160	763233	15901	9	1	33	7400	1510	5890	0	8100	285	1284	255	15	142	624	1	0	-0.0401	0.993	1.011	1.007	1.006	1.004	1.012	0.997	1.001	1.068	1.075	1.0	1.016	1.021	1.025	1.002	1.019	1.048	548.2964694495998	586.01821105038	535.2738949029356	652.0006403878707	5760.0	5713.6769535804	5718.5426848604	5662.605763116932	6308.2964694496	6299.69516463078	6253.816579763336	6314.606403504802		-1.0		74.74	649.0	62.759463692	30.759463692
160	763234	15901	9	2	34	8450	2400	6050	0	8100	206	1227	251	17	145	623	1	0	0.0468	0.978	0.999	0.999	0.992	0.995	1.006	0.991	1.006	1.096	1.161	1.005	1.018	1.018	1.02	0.98	0.993	0.989	1042.4427066496	895.4752976255002	909.5899622054476	865.4831898966644	5890.0	5718.5426848604	5762.8983119204	5747.433355138996	6932.4427066496	6614.017982485901	6672.488274125848	6612.91654503566		-1.0		74.8	659.0	62.759463692	30.759463692
160	763235	15901	9	3	35	6240	110	6130	0	8100	287	1181	268	15	212	587	1	0	-0.0412	1.038	1.043	1.046	1.037	1.039	1.046	1.029	1.002	1.065	1.064	1.001	1.026	1.016	1.043	1.03	1.073	1.108	1539.7719890495998	1418.0564758525402	1229.1007200543208	1133.0094167815887	6050.0	5762.8983119204	5935.9662759904	5849.115315830723	7589.7719890496	7180.95478777294	7165.066996044721	6982.124732612312		-1.0		74.78	679.0	62.759463692	30.759463692
160	763236	15901	9	4	36	5600	-380	5980	0	8100	230	1286	340	59	296	582	1	0	0.0478	0.951	0.982	0.979	0.972	0.978	0.982	0.967	0.991	1.053	1.031	1.001	1.017	1.004	1.006	0.963	0.97	0.942	739.4866898496	693.5865416522201	750.049403312289	644.2473931760966	6130.0	5935.9662759904	6057.9227560104	5863.44215951374	6869.4866898496	6629.5528176426205	6807.972159322689	6507.689552689837		-1.0		74.75	670.0	62.759463692	30.759463692
160	763237	15901	10	1	37	6290	250	6040	0	8100	125	1297	319	14	201	602	1	0	-0.0381	0.975	1.013	1.018	1.011	1.021	1.021	1.01	1.028	1.09	1.193	0.997	1.034	1.047	1.024	1.119	1.032	1.029	162.27815864959996	330.7510819447001	344.39633922693974	418.077256771881	5980.0	6057.9227560104	5888.4885417304	5988.602114939115	6142.2781586496	6388.6738379551	6232.88488095734	6406.679371710997		-1.0		74.74	655.0	53.7199354211871	21.7199354211871
160	763238	15901	10	2	38	5900	-40	5940	0	8100	226	1318	339	32	340	666	1	0	0.0448	0.979	1.004	1.005	1.006	1.012	1.004	0.999	1.019	1.044	1.13	0.992	1.009	1.004	0.977	1.057	0.989	0.966	372.3838678495998	377.25213033102	441.57328117464726	542.0451299322567	6040.0	5888.4885417304	5978.4076513204	5846.329579146652	6412.3838678496	6265.74067206142	6419.980932495047	6388.374709078908		-1.0		74.72	655.0	53.7199354211871	21.7199354211871
160	763239	15901	10	3	39	5280	-620	5900	0	8100	210	1447	356	25	229	695	1	0	-0.0398	0.914	0.985	0.992	0.995	0.999	0.996	0.981	1.021	1.048	1.112	0.993	1.022	1.02	0.997	1.08	1.007	0.995	181.5347466495998	287.1168994095001	431.58938398413386	739.55364174838	5940.0	5978.4076513204	5875.6292966104	5946.915644421443	6121.5347466496	6265.5245507299005	6307.218680594534	6686.469286169823		-1.0		74.68	650.0	53.7199354211871	21.7199354211871
160	763240	15901	10	4	40	5750	-440	6190	0	8100	237	1468	367	37	252	792	1	0	0.0421	0.861	0.956	0.973	0.963	0.973	0.964	0.958	1.016	1.016	1.049	0.991	0.996	0.986	0.959	1.037	0.992	0.987	-93.29149135039984	131.3784240547002	524.8650342473459	618.274720036089	5900.0	5875.6292966104	5902.3173723504	5835.902293222395	5806.7085086496	6007.0077206651	6427.182406597745	6454.177013258484		-1.0		74.65	642.0	53.7199354211871	21.7199354211871
160	763241	15901	11	1	41	6490	570	5920	0	8100	208	1864	390	26	174	623	1	0	-0.0415	0.835	0.926	0.943	0.933	0.943	0.932	0.926	1.007	0.956	0.904	0.997	1.002	0.991	0.96	1.03	0.983	0.97	-33.16943415040009	395.00704040182006	525.4099163056488	661.0540670415404	6190.0	5902.3173723504	6014.7163493104	6046.397490323308	6156.8305658496	6297.324412752219	6540.126265616049	6707.451557364848		-1.0		74.66	641.0	34.18759509008	2.18759509008
160	763242	15901	11	2	42	5850	40	5810	0	8100	304	2394	345	19	80	629	1	0	0.0471	0.866	0.957	0.97	0.967	0.971	0.962	0.954	1.016	1.03	1.086	0.991	0.996	0.994	0.964	0.968	0.998	0.967	681.2712538495998	751.3241085266202	822.6111379560791	967.3626879381072	5920.0	6014.7163493104	6056.4553689304	6001.668809858155	6601.2712538496	6766.04045783702	6879.066506886479	6969.031497796263		-1.0		74.64	646.0	34.18759509008	2.18759509008
160	763243	15901	11	3	43	6790	940	5850	0	8100	247	2616	290	8	36	559	1	0	-0.0405	0.921	0.977	0.988	0.984	0.986	0.975	0.967	1.013	0.973	0.954	0.988	1.012	1.018	0.996	1.101	1.038	1.045	446.9767714495997	582.42609357958	795.600162239894	875.2626115350607	5810.0	6056.4553689304	5885.2261503704	5942.991180918011	6256.976771449599	6638.88146250998	6680.826312610294	6818.253792453072		-1.0		74.65	640.0	34.18759509008	2.18759509008
160	763244	15901	11	4	44	5900	-110	6010	0	8100	263	2739	290	48	184	654	1	0	0.0458	0.877	0.957	0.973	0.978	0.976	0.979	0.966	1.014	0.993	1.032	0.987	0.999	1.003	0.981	1.087	1.023	1.02	816.4149178495999	980.25962626102	1007.3173613080252	1019.7869325974068	5850.0	5885.2261503704	5825.559367070399	5826.969991551084	6666.4149178496	6865.48577663142	6832.876728378425	6846.756924148491		-1.0		74.63	644.0	34.18759509008	2.18759509008
160	763245	15901	12	1	45	7170	1270	5900	0	7541	188	2842	397	50	204	748	1	0	-0.0391	0.903	0.956	0.972	0.969	0.976	0.968	0.956	1.002	0.936	0.824	0.993	1.016	1.037	1.009	1.109	1.044	1.044	540.5831062496	660.33313767566	771.6495567535335	887.1161948729828	6010.0	5825.559367070399	5897.941357220399	5950.269379090043	6550.5831062496	6485.89250474606	6669.590913973932	6837.385573963025		-1.0		74.66	638.0	23.5308966077677	-8.46910339223226
